wall_time,step,tag,value
1741992012.8666859,10,train/loss,0.4244000017642975
1741992057.494797,20,train/loss,0.1437000036239624
1741992101.7272801,30,train/loss,0.0820000022649765
1741992145.7441916,40,train/loss,0.0608999989926815
1741992188.6233833,50,train/loss,0.05050000175833702
1741992233.745108,60,train/loss,0.04650000110268593
1741992278.315851,70,train/loss,0.04340000078082085
1741992322.1873634,80,train/loss,0.04050000011920929
1741992365.1768591,90,train/loss,0.03929999843239784
1741992409.2065237,100,train/loss,0.03629999980330467
1741992454.0565693,110,train/loss,0.03629999980330467
1741992498.5746171,120,train/loss,0.03310000151395798
1741992542.413333,130,train/loss,0.03269999846816063
1741992585.4284108,140,train/loss,0.03200000151991844
1741992630.2130024,150,train/loss,0.03200000151991844
1741992674.29613,160,train/loss,0.030400000512599945
1741992717.8620205,170,train/loss,0.029500000178813934
1741992761.6465373,180,train/loss,0.027699999511241913
1741992806.5474653,190,train/loss,0.027899999171495438
1741992850.2418375,200,train/loss,0.027799999341368675
1741992895.2913358,210,train/loss,0.026000000536441803
1741992939.2253273,220,train/loss,0.02800000086426735
1741992983.2276373,230,train/loss,0.027000000700354576
1741993026.0575147,240,train/loss,0.025499999523162842
1741993069.533589,250,train/loss,0.025800000876188278
1741993113.771846,260,train/loss,0.025299999862909317
1741993157.374284,270,train/loss,0.025200000032782555
1741993201.221618,280,train/loss,0.023900000378489494
1741993245.805593,290,train/loss,0.02410000003874302
1741993289.7497091,300,train/loss,0.023600000888109207
1741993332.1781907,310,train/loss,0.02280000038444996
1741993376.8164763,320,train/loss,0.023000000044703484
1741993420.5427077,330,train/loss,0.02329999953508377
1741993462.912347,340,train/loss,0.024299999698996544
1741993506.5706348,350,train/loss,0.02370000071823597
1741993549.295064,360,train/loss,0.02239999920129776
1741993593.011525,370,train/loss,0.023000000044703484
1741993635.8322806,380,train/loss,0.02290000021457672
1741993679.3449237,390,train/loss,0.023600000888109207
1741993723.09791,400,train/loss,0.02199999988079071
1741993766.7961571,410,train/loss,0.02250000089406967
1741993810.0267394,420,train/loss,0.021800000220537186
1741993853.9810452,430,train/loss,0.021900000050663948
1741993897.6306753,440,train/loss,0.023399999365210533
1741993941.9677174,450,train/loss,0.02290000021457672
1741993986.1728296,460,train/loss,0.020800000056624413
1741994030.6818655,470,train/loss,0.021299999207258224
1741994074.8925362,480,train/loss,0.02239999920129776
1741994118.8728461,490,train/loss,0.021900000050663948
1741994162.370423,500,train/loss,0.020500000566244125
1741994206.3311505,510,train/loss,0.020400000736117363
1741994250.3444493,520,train/loss,0.019899999722838402
1741994292.9437947,530,train/loss,0.021900000050663948
1741994336.771383,540,train/loss,0.02250000089406967
1741994381.2024279,550,train/loss,0.021299999207258224
1741994424.2692125,560,train/loss,0.019500000402331352
1741994468.2887995,570,train/loss,0.020999999716877937
1741994513.040799,580,train/loss,0.020500000566244125
1741994556.5557306,590,train/loss,0.020899999886751175
1741994599.6470516,600,train/loss,0.019899999722838402
1741994642.5323105,610,train/loss,0.02070000022649765
1741994687.1625009,620,train/loss,0.02019999921321869
1741994730.9818506,630,train/loss,0.0203000009059906
1741994774.1032367,640,train/loss,0.02019999921321869
1741994818.69229,650,train/loss,0.020600000396370888
1741994862.709048,660,train/loss,0.02019999921321869
1741994905.5013475,670,train/loss,0.020999999716877937
1741994948.7508118,680,train/loss,0.020400000736117363
1741994992.138218,690,train/loss,0.020099999383091927
1741995036.6257553,700,train/loss,0.01889999955892563
1741995080.0936706,710,train/loss,0.018699999898672104
1741995125.339272,720,train/loss,0.01940000057220459
1741995170.7725527,730,train/loss,0.02160000056028366
1741995215.5430892,740,train/loss,0.01850000023841858
1741995258.9124796,750,train/loss,0.01940000057220459
1741995302.5019646,760,train/loss,0.019200000911951065
1741995345.1500494,770,train/loss,0.019600000232458115
1741995387.2813919,780,train/loss,0.019300000742077827
1741995431.2577846,790,train/loss,0.01860000006854534
1741995475.71518,800,train/loss,0.018799999728798866
1741995519.3802056,810,train/loss,0.019300000742077827
1741996082.945611,820,train/loss,0.019300000742077827
1741996126.8989522,830,train/loss,0.01850000023841858
1741996170.8002033,840,train/loss,0.01850000023841858
1741996214.786346,850,train/loss,0.01759999990463257
1741996258.267814,860,train/loss,0.01889999955892563
1741996302.3163388,870,train/loss,0.019200000911951065
1741996345.2740982,880,train/loss,0.01759999990463257
1741996389.0274398,890,train/loss,0.018699999898672104
1741996433.2155097,900,train/loss,0.01850000023841858
1741996476.7206385,910,train/loss,0.01810000091791153
1741996519.9388053,920,train/loss,0.017999999225139618
1741996563.2456539,930,train/loss,0.018799999728798866
1741996607.9478688,940,train/loss,0.017500000074505806
1741996650.823111,950,train/loss,0.01769999973475933
1741996695.0161562,960,train/loss,0.017500000074505806
1741996738.3298318,970,train/loss,0.018200000748038292
1741996782.2154102,980,train/loss,0.018200000748038292
1741996824.3413124,990,train/loss,0.01679999940097332
1741996868.2070582,1000,train/loss,0.01850000023841858
1741996912.012824,1010,train/loss,0.01759999990463257
1741996955.419632,1020,train/loss,0.01850000023841858
1741996999.7858725,1030,train/loss,0.017999999225139618
1741997043.1693215,1040,train/loss,0.018799999728798866
1741997087.691423,1050,train/loss,0.017000000923871994
1741997132.0387626,1060,train/loss,0.016599999740719795
1741997174.7267735,1070,train/loss,0.01769999973475933
1741997218.087121,1080,train/loss,0.017799999564886093
1741997260.5562296,1090,train/loss,0.017100000753998756
1741997305.2460883,1100,train/loss,0.017999999225139618
1741997349.2971537,1110,train/loss,0.01810000091791153
1741997393.2828848,1120,train/loss,0.018300000578165054
1741997437.103607,1130,train/loss,0.01720000058412552
1741997480.217437,1140,train/loss,0.016699999570846558
1741997524.5913234,1150,train/loss,0.01759999990463257
1741997569.030192,1160,train/loss,0.017899999395012856
1741997613.2214918,1170,train/loss,0.01810000091791153
1741997656.9274588,1180,train/loss,0.01730000041425228
1741997701.4662507,1190,train/loss,0.018200000748038292
1741997746.2746103,1200,train/loss,0.01860000006854534
1741997789.823751,1210,train/loss,0.017999999225139618
1741997833.291726,1220,train/loss,0.01759999990463257
1741997876.4027827,1230,train/loss,0.016899999231100082
1741997919.9103768,1240,train/loss,0.017799999564886093
1741997964.074301,1250,train/loss,0.01850000023841858
1741998006.5686457,1260,train/loss,0.01730000041425228
1741998050.4020805,1270,train/loss,0.017000000923871994
1741998094.8796823,1280,train/loss,0.016699999570846558
1741998137.1160922,1290,train/loss,0.017799999564886093
1741998181.1645024,1300,train/loss,0.016899999231100082
1741998225.0724666,1310,train/loss,0.017100000753998756
1741998269.357986,1320,train/loss,0.018699999898672104
1741998313.0503511,1330,train/loss,0.016899999231100082
1741998357.9414825,1340,train/loss,0.01720000058412552
1741998401.4485517,1350,train/loss,0.016599999740719795
1741998446.2701852,1360,train/loss,0.017000000923871994
1741998490.0423074,1370,train/loss,0.01730000041425228
1741998534.6274498,1380,train/loss,0.017000000923871994
1741998578.9575539,1390,train/loss,0.01600000075995922
1741998623.0394287,1400,train/loss,0.01759999990463257
1741998667.4041824,1410,train/loss,0.016499999910593033
1741998710.8493366,1420,train/loss,0.016300000250339508
1741998754.9298756,1430,train/loss,0.017100000753998756
1741998798.4429357,1440,train/loss,0.016200000420212746
1741998841.9751978,1450,train/loss,0.01769999973475933
1741998885.0511005,1460,train/loss,0.017000000923871994
1741998929.3803883,1470,train/loss,0.016499999910593033
1741998972.9080882,1480,train/loss,0.016499999910593033
1741999015.8455179,1490,train/loss,0.016599999740719795
1741999060.7934053,1500,train/loss,0.017400000244379044
1741999104.8937082,1510,train/loss,0.015599999576807022
1741999148.114446,1520,train/loss,0.016699999570846558
1741999192.0570817,1530,train/loss,0.015200000256299973
1741999236.054278,1540,train/loss,0.017100000753998756
1741999278.6114233,1550,train/loss,0.01590000092983246
1741999321.723092,1560,train/loss,0.016599999740719795
1741999365.7165716,1570,train/loss,0.01590000092983246
1741999409.759971,1580,train/loss,0.01720000058412552
1741999453.3862312,1590,train/loss,0.016899999231100082
1741999496.670381,1600,train/loss,0.016300000250339508
1741999540.6394637,1610,train/loss,0.01600000075995922
1741999583.9698002,1620,train/loss,0.016100000590085983
1742000142.8805323,1630,train/loss,0.01510000042617321
