step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second
780,0.23,0.031,0.08085071295499802,4.503248267281519e-05,,,,,,,,,,,
790,0.233,0.0281,0.06721141934394836,4.511862843609123e-05,,,,,,,,,,,
800,0.236,0.0298,0.06164174526929855,4.5203690576102976e-05,,,,,,,,,,,
810,0.239,0.0285,0.06905753165483475,4.528769601621941e-05,,,,,,,,,,,
820,0.242,0.0321,0.06016344577074051,4.537067068871456e-05,,,,,,,,,,,
830,0.245,0.0286,0.05838589742779732,4.5452639582823644e-05,,,,,,,,,,,
840,0.248,0.0276,0.09752149134874344,4.5533626789921295e-05,,,,,,,,,,,
850,0.251,0.028,0.06578022986650467,4.561365554602644e-05,,,,,,,,,,,
860,0.254,0.0278,0.09834668040275574,4.569274827182123e-05,,,,,,,,,,,
870,0.257,0.0262,0.0940869078040123,4.577092661035666e-05,,,,,,,,,,,
880,0.26,0.0266,0.06201988831162453,4.584821146260337e-05,,,,,,,,,,,
890,0.263,0.0258,0.07837791740894318,4.592462302099385e-05,,,,,,,,,,,
900,0.266,0.0273,0.07283604145050049,4.600018080109062e-05,,,,,,,,,,,
910,0.269,0.0254,0.08152114599943161,4.6074903671504705e-05,,,,,,,,,,,
920,0.272,0.0301,0.0690561980009079,4.61488098821791e-05,,,,,,,,,,,
930,0.275,0.0276,0.07170944660902023,4.62219170911433e-05,,,,,,,,,,,
940,0.278,0.0278,0.08288785815238953,4.6294242389837064e-05,,,,,,,,,,,
950,0.28,0.0266,0.09030028432607651,4.636580232709418e-05,,,,,,,,,,,
960,0.283,0.0259,0.059567540884017944,4.643661293187047e-05,,,,,,,,,,,
970,0.286,0.0243,0.07040752470493317,4.650668973479412e-05,,,,,,,,,,,
980,0.289,0.0247,0.05994458124041557,4.657604778861081e-05,,,,,,,,,,,
990,0.292,0.0277,0.06709349900484085,4.6644701687591016e-05,,,,,,,,,,,
1000,0.295,0.0263,0.06758461147546768,4.671266558596183e-05,,,,,,,,,,,
1010,0.298,0.0271,0.0643988847732544,4.6779953215422e-05,,,,,,,,,,,
1020,0.301,0.0233,0.04850596562027931,4.684657790179392e-05,,,,,,,,,,,
1030,0.304,0.0267,0.06394586712121964,4.691255258086335e-05,,,,,,,,,,,
1040,0.307,0.0263,0.08756189793348312,4.697788981345388e-05,,,,,,,,,,,
1050,0.31,0.0248,0.0554228350520134,4.704260179978014e-05,,,,,,,,,,,
1060,0.313,0.0267,0.053555648773908615,4.7106700393120704e-05,,,,,,,,,,,
1070,0.316,0.0239,0.07701363414525986,4.7170197112848976e-05,,,,,,,,,,,
1080,0.319,0.0264,0.057342998683452606,4.723310315685811e-05,,,,,,,,,,,
1090,0.322,0.0255,0.0538555271923542,4.7295429413413174e-05,,,,,,,,,,,
1100,0.325,0.0272,0.061470527201890945,4.7357186472462214e-05,,,,,,,,,,,
1110,0.328,0.0247,0.06751976162195206,4.741838463643542e-05,,,,,,,,,,,
1120,0.331,0.0228,0.059267640113830566,4.7479033930559985e-05,,,,,,,,,,,
1130,0.334,0.0254,0.0616966150701046,4.753914411271661e-05,,,,,,,,,,,
1140,0.337,0.0254,0.06137915328145027,4.7598724682861666e-05,,,,,,,,,,,
1150,0.34,0.0251,0.05340329185128212,4.765778489203795e-05,,,,,,,,,,,
1160,0.342,0.0255,0.0683135837316513,4.771633375099535e-05,,,,,,,,,,,
1170,0.345,0.0232,0.061480145901441574,4.7774380038441526e-05,,,,,,,,,,,
1180,0.348,0.0225,0.07032133638858795,4.783193230894139e-05,,,,,,,,,,,
1190,0.351,0.0262,0.07406792044639587,4.7888998900483446e-05,,,,,,,,,,,
1200,0.354,0.0235,0.059685636311769485,4.7945587941729315e-05,,,,,,,,,,,
1210,0.357,0.0249,0.0522770881652832,4.8001707358962606e-05,,,,,,,,,,,
1220,0.36,0.0239,0.05694974586367607,4.8057364882751764e-05,,,,,,,,,,,
1230,0.363,0.0227,0.06849417090415955,4.81125680543409e-05,,,,,,,,,,,
1240,0.366,0.0237,0.06666131317615509,4.8167324231781995e-05,,,,,,,,,,,
1250,0.369,0.0244,0.05372510477900505,4.822164059582068e-05,,,,,,,,,,,
1260,0.372,0.0232,0.07200051099061966,4.827552415554763e-05,,,,,,,,,,,
1270,0.375,0.0241,0.045886166393756866,4.832898175382653e-05,,,,,,,,,,,
1280,0.378,0.0237,0.09345125406980515,4.838202007250916e-05,,,,,,,,,,,
1290,0.381,0.0229,0.0652165487408638,4.843464563744757e-05,,,,,,,,,,,
1300,0.384,0.023,0.0638282522559166,4.8486864823312724e-05,,,,,,,,,,,
1310,0.387,0.0223,0.07335464656352997,4.853868385822855e-05,,,,,,,,,,,
1320,0.39,0.0233,0.06358786672353745,4.85901088282297e-05,,,,,,,,,,,
1330,0.393,0.0247,0.07794703543186188,4.864114568155119e-05,,,,,,,,,,,
1340,0.396,0.0232,0.049279745668172836,4.869180023275728e-05,,,,,,,,,,,
1350,0.399,0.025,0.05533130466938019,4.874207816671696e-05,,,,,,,,,,,
1360,0.402,0.0206,0.045443758368492126,4.879198504243261e-05,,,,,,,,,,,
1370,0.404,0.0228,0.04563343897461891,4.8841526296728585e-05,,,,,,,,,,,
1380,0.407,0.0225,0.038543034344911575,4.889070724780543e-05,,,,,,,,,,,
1390,0.41,0.023,0.04855608567595482,4.893953309866605e-05,,,,,,,,,,,
1400,0.413,0.0222,0.04824385046958923,4.898800894041884e-05,,,,,,,,,,,
1410,0.416,0.0235,0.06933937966823578,4.90361397554634e-05,,,,,,,,,,,
1420,0.419,0.021,0.07495710253715515,4.9083930420563664e-05,,,,,,,,,,,
1430,0.422,0.0232,0.05093226209282875,4.9131385709813116e-05,,,,,,,,,,,
1440,0.425,0.0248,0.049418359994888306,4.9178510297496807e-05,,,,,,,,,,,
1450,0.428,0.0222,0.06661169975996017,4.92253087608542e-05,,,,,,,,,,,
1460,0.431,0.0238,0.06601991504430771,4.927178558274724e-05,,,,,,,,,,,
1470,0.434,0.0221,0.06528531759977341,4.931794515423716e-05,,,,,,,,,,,
1480,0.437,0.0225,0.05799421668052673,4.936379177707411e-05,,,,,,,,,,,
1490,0.44,0.0215,0.06091829761862755,4.940932966610289e-05,,,,,,,,,,,
1500,0.443,0.0216,0.04882105067372322,4.945456295158816e-05,,,,,,,,,,,
1510,0.446,0.0222,0.06329440325498581,4.9499495681462545e-05,,,,,,,,,,,
1520,0.449,0.0213,0.06571242213249207,4.954413182350036e-05,,,,,,,,,,,
1530,0.452,0.0239,0.06056995317339897,4.958847526742026e-05,,,,,,,,,,,
1540,0.455,0.022,0.04557321220636368,4.963252982691923e-05,,,,,,,,,,,
1550,0.458,0.0217,0.05810247361660004,4.967629924164084e-05,,,,,,,,,,,
1560,0.461,0.0202,0.07120998948812485,4.9719787179080216e-05,,,,,,,,,,,
1570,0.464,0.0231,0.05834662541747093,4.976299723642806e-05,,,,,,,,,,,
1580,0.466,0.0215,0.05492081120610237,4.980593294235626e-05,,,,,,,,,,,
1590,0.469,0.0219,0.058855053037405014,4.984859775874704e-05,,,,,,,,,,,
1600,0.472,0.0204,0.059428825974464417,4.989099508236801e-05,,,,,,,,,,,
1610,0.475,0.0224,0.05822141468524933,4.993312824649496e-05,,,,,,,,,,,
1620,0.478,0.0206,0.05411601439118385,4.997500052248444e-05,,,,,,,,,,,
1630,0.481,0.0225,0.058617107570171356,5e-05,,,,,,,,,,,
1640,0.484,0.0222,0.06775299459695816,5e-05,,,,,,,,,,,
1650,0.487,0.0239,0.07970947027206421,5e-05,,,,,,,,,,,
1660,0.49,0.0198,0.06988777965307236,5e-05,,,,,,,,,,,
1670,0.493,0.0239,0.06397105753421783,5e-05,,,,,,,,,,,
1680,0.496,0.0234,0.051396943628787994,5e-05,,,,,,,,,,,
1690,0.499,0.02,0.04727644845843315,5e-05,,,,,,,,,,,
1694,0.5,,,,0.20441988945574005,0.17209302321134126,0.3892617449163786,0.45816409418226256,0.48417545802879686,0.38357705281850646,0.5085227272228594,0.3714591414051265,132.297,23.432,0.189
1700,0.502,0.0208,0.05635051801800728,5e-05,,,,,,,,,,,
1710,0.505,0.0209,0.053163930773735046,5e-05,,,,,,,,,,,
1720,0.508,0.0225,0.05663156136870384,5e-05,,,,,,,,,,,
1730,0.511,0.0209,0.04537098854780197,5e-05,,,,,,,,,,,
1740,0.514,0.0197,0.056694988161325455,5e-05,,,,,,,,,,,
1750,0.517,0.0208,0.05079150199890137,5e-05,,,,,,,,,,,
1760,0.52,0.0198,0.054009366780519485,5e-05,,,,,,,,,,,
1770,0.523,0.021,0.05623042955994606,5e-05,,,,,,,,,,,
1780,0.526,0.0193,0.05545690283179283,5e-05,,,,,,,,,,,
1790,0.528,0.022,0.06051002815365791,5e-05,,,,,,,,,,,
1800,0.531,0.0217,0.06210273504257202,5e-05,,,,,,,,,,,
1810,0.534,0.0201,0.047344647347927094,5e-05,,,,,,,,,,,
1820,0.537,0.0227,0.047061577439308167,5e-05,,,,,,,,,,,
1830,0.54,0.02,0.046778466552495956,5e-05,,,,,,,,,,,
1840,0.543,0.0202,0.06523662805557251,5e-05,,,,,,,,,,,
1850,0.546,0.0229,0.06302649527788162,5e-05,,,,,,,,,,,
1860,0.549,0.0189,0.05518484115600586,5e-05,,,,,,,,,,,
1870,0.552,0.0242,0.05565781518816948,5e-05,,,,,,,,,,,
1880,0.555,0.0201,0.0714336633682251,5e-05,,,,,,,,,,,
1890,0.558,0.0212,0.05411447584629059,5e-05,,,,,,,,,,,
1900,0.561,0.0206,0.058243609964847565,5e-05,,,,,,,,,,,
1910,0.564,0.0196,0.06057928502559662,5e-05,,,,,,,,,,,
1920,0.567,0.0211,0.054445043206214905,5e-05,,,,,,,,,,,
1930,0.57,0.0222,0.0635964646935463,5e-05,,,,,,,,,,,
1940,0.573,0.0212,0.04703254997730255,5e-05,,,,,,,,,,,
1950,0.576,0.0203,0.05331531912088394,5e-05,,,,,,,,,,,
1960,0.579,0.0219,0.04582938179373741,5e-05,,,,,,,,,,,
1970,0.582,0.021,0.05400384962558746,5e-05,,,,,,,,,,,
1980,0.585,0.0193,0.07288841903209686,5e-05,,,,,,,,,,,
1990,0.588,0.0204,0.06902962177991867,5e-05,,,,,,,,,,,
2000,0.59,0.0202,0.05222790688276291,5e-05,,,,,,,,,,,
2010,0.593,0.0192,0.05145237594842911,5e-05,,,,,,,,,,,
2020,0.596,0.0215,0.05037101358175278,5e-05,,,,,,,,,,,
2030,0.599,0.0209,0.04431517422199249,5e-05,,,,,,,,,,,
2040,0.602,0.0205,0.06195641681551933,5e-05,,,,,,,,,,,
2050,0.605,0.0201,0.08694550395011902,5e-05,,,,,,,,,,,
2060,0.608,0.0204,0.06442195177078247,5e-05,,,,,,,,,,,
2070,0.611,0.0193,0.04571984335780144,5e-05,,,,,,,,,,,
2080,0.614,0.0201,0.05661667138338089,5e-05,,,,,,,,,,,
2090,0.617,0.0204,0.05743097513914108,5e-05,,,,,,,,,,,
2100,0.62,0.0194,0.04849521070718765,5e-05,,,,,,,,,,,
2110,0.623,0.0229,0.06436003744602203,5e-05,,,,,,,,,,,
2120,0.626,0.0218,0.07006815075874329,5e-05,,,,,,,,,,,
2130,0.629,0.0204,0.05083256587386131,5e-05,,,,,,,,,,,
2140,0.632,0.0205,0.04790676385164261,5e-05,,,,,,,,,,,
2150,0.635,0.0193,0.04210100322961807,5e-05,,,,,,,,,,,
2160,0.638,0.0194,0.06687241792678833,5e-05,,,,,,,,,,,
2170,0.641,0.0204,0.059021126478910446,5e-05,,,,,,,,,,,
2180,0.644,0.0182,0.058758482336997986,5e-05,,,,,,,,,,,
2190,0.647,0.0202,0.05967075005173683,5e-05,,,,,,,,,,,
2200,0.65,0.0181,0.04287364333868027,5e-05,,,,,,,,,,,
2210,0.652,0.0202,0.04783657565712929,5e-05,,,,,,,,,,,
2220,0.655,0.0214,0.044450946152210236,5e-05,,,,,,,,,,,
2230,0.658,0.0184,0.05518469959497452,5e-05,,,,,,,,,,,
2240,0.661,0.0195,0.05777471512556076,5e-05,,,,,,,,,,,
2250,0.664,0.0195,0.05773346126079559,5e-05,,,,,,,,,,,
2260,0.667,0.018,0.07957293838262558,5e-05,,,,,,,,,,,
2270,0.67,0.0171,0.04134094715118408,5e-05,,,,,,,,,,,
2280,0.673,0.0193,0.045801784843206406,5e-05,,,,,,,,,,,
2290,0.676,0.0181,0.04929753392934799,5e-05,,,,,,,,,,,
2300,0.679,0.0199,0.04469605162739754,5e-05,,,,,,,,,,,
2310,0.682,0.0193,0.05158209055662155,5e-05,,,,,,,,,,,
2320,0.685,0.0196,0.06779415160417557,5e-05,,,,,,,,,,,
2330,0.688,0.0211,0.057604897767305374,5e-05,,,,,,,,,,,
2340,0.691,0.0189,0.05468756705522537,5e-05,,,,,,,,,,,
2350,0.694,0.0181,0.04337193816900253,5e-05,,,,,,,,,,,
2360,0.697,0.0203,0.05038978531956673,5e-05,,,,,,,,,,,
2370,0.7,0.018,0.04933347553014755,5e-05,,,,,,,,,,,
2380,0.703,0.0199,0.04795941337943077,5e-05,,,,,,,,,,,
2390,0.706,0.0181,0.044137969613075256,5e-05,,,,,,,,,,,
2400,0.709,0.0182,0.06640608608722687,5e-05,,,,,,,,,,,
2410,0.712,0.0199,0.04281698912382126,5e-05,,,,,,,,,,,
2420,0.714,0.0172,0.05318071320652962,5e-05,,,,,,,,,,,
2430,0.717,0.0214,0.05145750939846039,5e-05,,,,,,,,,,,
2440,0.72,0.0179,0.04562366008758545,5e-05,,,,,,,,,,,
2450,0.723,0.019,0.06088690459728241,5e-05,,,,,,,,,,,
2460,0.726,0.0173,0.05042841657996178,5e-05,,,,,,,,,,,
2470,0.729,0.019,0.06386975944042206,5e-05,,,,,,,,,,,
2480,0.732,0.0182,0.03788711503148079,5e-05,,,,,,,,,,,
2490,0.735,0.0194,0.0684090182185173,5e-05,,,,,,,,,,,
2500,0.738,0.0199,0.04713005572557449,5e-05,,,,,,,,,,,
2510,0.741,0.0204,0.04836456850171089,5e-05,,,,,,,,,,,
2520,0.744,0.0185,0.06610322743654251,5e-05,,,,,,,,,,,
2530,0.747,0.0194,0.06182561442255974,5e-05,,,,,,,,,,,
2540,0.75,0.0214,0.04240219667553902,5e-05,,,,,,,,,,,
2550,0.753,0.0186,0.05024440586566925,5e-05,,,,,,,,,,,
2560,0.756,0.018,0.04755980893969536,5e-05,,,,,,,,,,,
2570,0.759,0.0179,0.043679993599653244,5e-05,,,,,,,,,,,
2580,0.762,0.0193,0.04724494740366936,5e-05,,,,,,,,,,,
2590,0.765,0.0183,0.047944582998752594,5e-05,,,,,,,,,,,
2600,0.768,0.0185,0.04089933633804321,5e-05,,,,,,,,,,,
2610,0.771,0.018,0.06029793620109558,5e-05,,,,,,,,,,,
2620,0.774,0.0196,0.040911294519901276,5e-05,,,,,,,,,,,
2630,0.776,0.0167,0.038391273468732834,5e-05,,,,,,,,,,,
2640,0.779,0.0193,0.06170288845896721,5e-05,,,,,,,,,,,
2650,0.782,0.0175,0.043335143476724625,5e-05,,,,,,,,,,,
2660,0.785,0.0176,0.04985320195555687,5e-05,,,,,,,,,,,
2670,0.788,0.0184,0.06014140322804451,5e-05,,,,,,,,,,,
2680,0.791,0.0175,0.048380047082901,5e-05,,,,,,,,,,,
2690,0.794,0.0172,0.04074738174676895,5e-05,,,,,,,,,,,
2700,0.797,0.0198,0.04073284566402435,5e-05,,,,,,,,,,,
2710,0.8,0.0187,0.04710198938846588,5e-05,,,,,,,,,,,
2720,0.803,0.0171,0.059321772307157516,5e-05,,,,,,,,,,,
2730,0.806,0.0181,0.038169536739587784,5e-05,,,,,,,,,,,
2740,0.809,0.0186,0.038266871124506,5e-05,,,,,,,,,,,
2750,0.812,0.018,0.05769416689872742,5e-05,,,,,,,,,,,
2760,0.815,0.0192,0.041352663189172745,5e-05,,,,,,,,,,,
2770,0.818,0.0191,0.1462600827217102,5e-05,,,,,,,,,,,
2780,0.821,0.0184,0.05187290534377098,5e-05,,,,,,,,,,,
2790,0.824,0.0183,0.04211783781647682,5e-05,,,,,,,,,,,
2800,0.827,0.0182,0.04359057918190956,5e-05,,,,,,,,,,,
2810,0.83,0.0181,0.039154503494501114,5e-05,,,,,,,,,,,
2820,0.833,0.0175,0.037797730416059494,5e-05,,,,,,,,,,,
2830,0.836,0.0179,0.05065745487809181,5e-05,,,,,,,,,,,
2840,0.839,0.0181,0.04724676162004471,5e-05,,,,,,,,,,,
2850,0.841,0.0183,0.046220649033784866,5e-05,,,,,,,,,,,
2860,0.844,0.0172,0.06212334334850311,5e-05,,,,,,,,,,,
2870,0.847,0.0188,0.05133778229355812,5e-05,,,,,,,,,,,
2880,0.85,0.0193,0.058375537395477295,5e-05,,,,,,,,,,,
2890,0.853,0.0181,0.05707062408328056,5e-05,,,,,,,,,,,
2900,0.856,0.0186,0.03720061480998993,5e-05,,,,,,,,,,,
2910,0.859,0.0172,0.04613600671291351,5e-05,,,,,,,,,,,
2920,0.862,0.0182,0.038507044315338135,5e-05,,,,,,,,,,,
2930,0.865,0.0175,0.042552027851343155,5e-05,,,,,,,,,,,
2940,0.868,0.0175,0.05749844014644623,5e-05,,,,,,,,,,,
2950,0.871,0.0177,0.0404585599899292,5e-05,,,,,,,,,,,
2960,0.874,0.0168,0.04238954186439514,5e-05,,,,,,,,,,,
2970,0.877,0.0177,0.05587039887905121,5e-05,,,,,,,,,,,
2980,0.88,0.0172,0.05876748263835907,5e-05,,,,,,,,,,,
2990,0.883,0.0189,0.03799455240368843,5e-05,,,,,,,,,,,
3000,0.886,0.0179,0.03380999341607094,5e-05,,,,,,,,,,,
3010,0.889,0.0165,0.04488066956400871,5e-05,,,,,,,,,,,
3020,0.892,0.0177,0.05203462019562721,5e-05,,,,,,,,,,,
3030,0.895,0.0192,0.12261693924665451,5e-05,,,,,,,,,,,
3040,0.898,0.0173,0.05657746642827988,5e-05,,,,,,,,,,,
3050,0.901,0.0172,0.05050622671842575,5e-05,,,,,,,,,,,
3060,0.903,0.0171,0.04719080775976181,5e-05,,,,,,,,,,,
3070,0.906,0.0162,0.055742599070072174,5e-05,,,,,,,,,,,
3080,0.909,0.0165,0.044227566570043564,5e-05,,,,,,,,,,,
3090,0.912,0.0171,0.0559949055314064,5e-05,,,,,,,,,,,
3100,0.915,0.0162,0.0820464938879013,5e-05,,,,,,,,,,,
3110,0.918,0.0173,0.05305188149213791,5e-05,,,,,,,,,,,
3120,0.921,0.0185,0.05257478728890419,5e-05,,,,,,,,,,,
3130,0.924,0.0167,0.047863468527793884,5e-05,,,,,,,,,,,
3140,0.927,0.0168,0.04558020830154419,5e-05,,,,,,,,,,,
3150,0.93,0.0162,0.03213238716125488,5e-05,,,,,,,,,,,
3160,0.933,0.0175,0.042944446206092834,5e-05,,,,,,,,,,,
3170,0.936,0.0164,0.03910128399729729,5e-05,,,,,,,,,,,
3180,0.939,0.0183,0.0481925904750824,5e-05,,,,,,,,,,,
3190,0.942,0.0168,0.040937695652246475,5e-05,,,,,,,,,,,
3200,0.945,0.0167,0.040767379105091095,5e-05,,,,,,,,,,,
3210,0.948,0.0186,0.05072082206606865,5e-05,,,,,,,,,,,
3220,0.951,0.016,0.04117170348763466,5e-05,,,,,,,,,,,
3230,0.954,0.0174,0.044553596526384354,5e-05,,,,,,,,,,,
3240,0.957,0.0156,0.03889397904276848,5e-05,,,,,,,,,,,
3250,0.96,0.0168,0.0532006211578846,5e-05,,,,,,,,,,,
3260,0.963,0.0158,0.04086323827505112,5e-05,,,,,,,,,,,
3270,0.965,0.0172,0.0349053218960762,5e-05,,,,,,,,,,,
3280,0.968,0.0178,0.05305485799908638,5e-05,,,,,,,,,,,
3290,0.971,0.0161,0.05196484550833702,5e-05,,,,,,,,,,,
3300,0.974,0.0165,0.04898668825626373,5e-05,,,,,,,,,,,
3310,0.977,0.0173,0.0800563395023346,5e-05,,,,,,,,,,,
3320,0.98,0.0188,0.05093033239245415,5e-05,,,,,,,,,,,
3330,0.983,0.0172,0.042754266411066055,5e-05,,,,,,,,,,,
3340,0.986,0.0161,0.06505589932203293,5e-05,,,,,,,,,,,
3350,0.989,0.0167,0.04962020739912987,5e-05,,,,,,,,,,,
3360,0.992,0.0172,0.037411514669656754,5e-05,,,,,,,,,,,
3370,0.995,0.0174,0.041580311954021454,5e-05,,,,,,,,,,,
3380,0.998,0.018,0.03601792827248573,5e-05,,,,,,,,,,,
3387,1.0,,,,0.26463104320798975,0.21794871790118983,0.4830582102021973,0.47709320690102336,0.5625950328951657,0.49584199579276167,0.5356164383065639,0.43382637788669876,136.0556,22.785,0.184
3390,1.001,0.0154,0.04694635421037674,5e-05,,,,,,,,,,,
3400,1.004,0.0171,0.06511180847883224,5e-05,,,,,,,,,,,
3410,1.007,0.0175,0.05359027162194252,5e-05,,,,,,,,,,,
3420,1.01,0.0166,0.05192253738641739,5e-05,,,,,,,,,,,
