step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
320,0.094,0.0247,0.05822128430008888,3.900741105997909e-05,,,,,,,,,,,,,,,,,
330,0.097,0.0244,0.05024727061390877,3.921549981569964e-05,,,,,,,,,,,,,,,,,
340,0.1,0.0263,0.05313822627067566,3.941737602990256e-05,,,,,,,,,,,,,,,,,
350,0.103,0.0261,0.053950775414705276,3.9613399927888774e-05,,,,,,,,,,,,,,,,,
360,0.106,0.0249,0.06564947962760925,3.9803901284966735e-05,,,,,,,,,,,,,,,,,
370,0.109,0.0248,0.06527596712112427,3.9989182764544045e-05,,,,,,,,,,,,,,,,,
380,0.112,0.0227,0.04445095732808113,4.01695228109703e-05,,,,,,,,,,,,,,,,,
390,0.115,0.0241,0.04395759850740433,4.034517816655015e-05,,,,,,,,,,,,,,,,,
400,0.118,0.0242,0.07282261550426483,4.051638606983795e-05,,,,,,,,,,,,,,,,,
410,0.121,0.0223,0.057787735015153885,4.068336618244954e-05,,,,,,,,,,,,,,,,,
420,0.124,0.024,0.07379460334777832,4.0846322283656266e-05,,,,,,,,,,,,,,,,,
430,0.127,0.0227,0.04795292764902115,4.1005443765556194e-05,,,,,,,,,,,,,,,,,
440,0.13,0.0236,0.0561947263777256,4.116090695633834e-05,,,,,,,,,,,,,,,,,
450,0.133,0.0235,0.08413057774305344,4.131287629482559e-05,,,,,,,,,,,,,,,,,
460,0.136,0.0227,0.049304939806461334,4.1461505375914065e-05,,,,,,,,,,,,,,,,,
470,0.139,0.0215,0.05899593606591225,4.1606937883572035e-05,,,,,,,,,,,,,,,,,
480,0.142,0.022,0.06781505048274994,4.174930842560543e-05,,,,,,,,,,,,,,,,,
490,0.145,0.0222,0.05385346710681915,4.1888743282345784e-05,,,,,,,,,,,,,,,,,
500,0.148,0.0219,0.05342103913426399,4.2025361079696794e-05,,,,,,,,,,,,,,,,,
510,0.151,0.0203,0.062432873994112015,4.215927339552889e-05,,,,,,,,,,,,,,,,,
520,0.154,0.0221,0.04051298275589943,4.229058530718885e-05,,,,,,,,,,,,,,,,,
530,0.156,0.0209,0.051539309322834015,4.241939588685567e-05,,,,,,,,,,,,,,,,,
540,0.159,0.0185,0.05877070873975754,4.2545798650593074e-05,,,,,,,,,,,,,,,,,
550,0.162,0.0206,0.0461367666721344,4.2669881966197185e-05,,,,,,,,,,,,,,,,,
560,0.165,0.0199,0.05576508864760399,4.2791729424294956e-05,,,,,,,,,,,,,,,,,
570,0.168,0.0201,0.07019471377134323,4.291142017659664e-05,,,,,,,,,,,,,,,,,
580,0.171,0.0226,0.05460984632372856,4.3029029244730326e-05,,,,,,,,,,,,,,,,,
590,0.174,0.0204,0.0621926411986351,4.314462780267636e-05,,,,,,,,,,,,,,,,,
600,0.177,0.0208,0.047374192625284195,4.325828343546428e-05,,,,,,,,,,,,,,,,,
610,0.18,0.0179,0.04860387742519379,4.3370060376486735e-05,,,,,,,,,,,,,,,,,
620,0.183,0.0213,0.04484464228153229,4.3480019725516966e-05,,,,,,,,,,,,,,,,,
630,0.186,0.0202,0.09275104105472565,4.3588219649282605e-05,,,,,,,,,,,,,,,,,
640,0.189,0.0189,0.03743818402290344,4.369471556624413e-05,,,,,,,,,,,,,,,,,
650,0.192,0.0198,0.049519263207912445,4.3799560317047695e-05,,,,,,,,,,,,,,,,,
660,0.195,0.0199,0.05453096330165863,4.390280432196468e-05,,,,,,,,,,,,,,,,,
670,0.198,0.021,0.052204765379428864,4.400449572649225e-05,,,,,,,,,,,,,,,,,
680,0.201,0.0204,0.04892439395189285,4.410468053616758e-05,,,,,,,,,,,,,,,,,
690,0.204,0.0189,0.055811505764722824,4.42034027415404e-05,,,,,,,,,,,,,,,,,
700,0.207,0.0194,0.04432860016822815,4.43007044341538e-05,,,,,,,,,,,,,,,,,
710,0.21,0.0192,0.06827492266893387,4.4396625914298635e-05,,,,,,,,,,,,,,,,,
720,0.213,0.0184,0.042155731469392776,4.449120579123177e-05,,,,,,,,,,,,,,,,,
730,0.216,0.0195,0.05928945913910866,4.4584481076482204e-05,,,,,,,,,,,,,,,,,
740,0.218,0.0186,0.03639397397637367,4.467648727080908e-05,,,,,,,,,,,,,,,,,
750,0.221,0.0192,0.039579614996910095,4.476725844532313e-05,,,,,,,,,,,,,,,,,
760,0.224,0.0197,0.04441383108496666,4.4856827317235334e-05,,,,,,,,,,,,,,,,,
770,0.227,0.0184,0.04565376415848732,4.4945225320654195e-05,,,,,,,,,,,,,,,,,
780,0.23,0.0195,0.05361767113208771,4.503248267281519e-05,,,,,,,,,,,,,,,,,
790,0.233,0.0175,0.04616646096110344,4.511862843609123e-05,,,,,,,,,,,,,,,,,
800,0.236,0.0189,0.05412525683641434,4.5203690576102976e-05,,,,,,,,,,,,,,,,,
810,0.239,0.018,0.04776444286108017,4.528769601621941e-05,,,,,,,,,,,,,,,,,
820,0.242,0.0197,0.0430922769010067,4.537067068871456e-05,,,,,,,,,,,,,,,,,
830,0.245,0.0174,0.04693975672125816,4.5452639582823644e-05,,,,,,,,,,,,,,,,,
840,0.248,0.017,0.038435593247413635,4.5533626789921295e-05,,,,,,,,,,,,,,,,,
850,0.251,0.0171,0.053803179413080215,4.561365554602644e-05,,,,,,,,,,,,,,,,,
860,0.254,0.0166,0.05756325647234917,4.569274827182123e-05,,,,,,,,,,,,,,,,,
870,0.257,0.016,0.036960866302251816,4.577092661035666e-05,,,,,,,,,,,,,,,,,
880,0.26,0.0165,0.041032060980796814,4.584821146260337e-05,,,,,,,,,,,,,,,,,
890,0.263,0.0163,0.03365061804652214,4.592462302099385e-05,,,,,,,,,,,,,,,,,
900,0.266,0.0168,0.037738826125860214,4.600018080109062e-05,,,,,,,,,,,,,,,,,
910,0.269,0.0156,0.04701545089483261,4.6074903671504705e-05,,,,,,,,,,,,,,,,,
920,0.272,0.0187,0.049570828676223755,4.61488098821791e-05,,,,,,,,,,,,,,,,,
930,0.275,0.0171,0.048617422580718994,4.62219170911433e-05,,,,,,,,,,,,,,,,,
940,0.278,0.0178,0.03945377469062805,4.6294242389837064e-05,,,,,,,,,,,,,,,,,
950,0.28,0.0173,0.06230509653687477,4.636580232709418e-05,,,,,,,,,,,,,,,,,
960,0.283,0.0164,0.03554650768637657,4.643661293187047e-05,,,,,,,,,,,,,,,,,
970,0.286,0.0151,0.05599332973361015,4.650668973479412e-05,,,,,,,,,,,,,,,,,
980,0.289,0.0158,0.04193464666604996,4.657604778861081e-05,,,,,,,,,,,,,,,,,
990,0.292,0.0175,0.03915270045399666,4.6644701687591016e-05,,,,,,,,,,,,,,,,,
1000,0.295,0.0166,0.03963807225227356,4.671266558596183e-05,,,,,,,,,,,,,,,,,
1010,0.298,0.0169,0.04042195901274681,4.6779953215422e-05,,,,,,,,,,,,,,,,,
1020,0.301,0.015,0.03413501754403114,4.684657790179392e-05,,,,,,,,,,,,,,,,,
1030,0.304,0.0168,0.03572725132107735,4.691255258086335e-05,,,,,,,,,,,,,,,,,
1040,0.307,0.0168,0.041115887463092804,4.697788981345388e-05,,,,,,,,,,,,,,,,,
1050,0.31,0.016,0.027454299852252007,4.704260179978014e-05,,,,,,,,,,,,,,,,,
1060,0.313,0.0174,0.036296386271715164,4.7106700393120704e-05,,,,,,,,,,,,,,,,,
1070,0.316,0.0153,0.030501607805490494,4.7170197112848976e-05,,,,,,,,,,,,,,,,,
1080,0.319,0.0164,0.04721885547041893,4.723310315685811e-05,,,,,,,,,,,,,,,,,
1090,0.322,0.0167,0.05375237762928009,4.7295429413413174e-05,,,,,,,,,,,,,,,,,
1100,0.325,0.0179,0.04332522302865982,4.7357186472462214e-05,,,,,,,,,,,,,,,,,
1110,0.328,0.0149,0.03214653581380844,4.741838463643542e-05,,,,,,,,,,,,,,,,,
1120,0.331,0.0147,0.03890001028776169,4.7479033930559985e-05,,,,,,,,,,,,,,,,,
1130,0.334,0.0166,0.033632297068834305,4.753914411271661e-05,,,,,,,,,,,,,,,,,
1140,0.337,0.016,0.04221753403544426,4.7598724682861666e-05,,,,,,,,,,,,,,,,,
1150,0.34,0.0165,0.040325723588466644,4.765778489203795e-05,,,,,,,,,,,,,,,,,
1160,0.342,0.0161,0.03350463882088661,4.771633375099535e-05,,,,,,,,,,,,,,,,,
1170,0.345,0.0149,0.04143229126930237,4.7774380038441526e-05,,,,,,,,,,,,,,,,,
1180,0.348,0.0143,0.03361300006508827,4.783193230894139e-05,,,,,,,,,,,,,,,,,
1190,0.351,0.0164,0.03811783716082573,4.7888998900483446e-05,,,,,,,,,,,,,,,,,
1200,0.354,0.0153,0.04287717863917351,4.7945587941729315e-05,,,,,,,,,,,,,,,,,
1210,0.357,0.0162,0.03457894176244736,4.8001707358962606e-05,,,,,,,,,,,,,,,,,
1220,0.36,0.0154,0.03634302690625191,4.8057364882751764e-05,,,,,,,,,,,,,,,,,
1230,0.363,0.0154,0.03923248499631882,4.81125680543409e-05,,,,,,,,,,,,,,,,,
1240,0.366,0.0158,0.056044694036245346,4.8167324231781995e-05,,,,,,,,,,,,,,,,,
1250,0.369,0.0152,0.031691472977399826,4.822164059582068e-05,,,,,,,,,,,,,,,,,
1260,0.372,0.0151,0.04503827914595604,4.827552415554763e-05,,,,,,,,,,,,,,,,,
1270,0.375,0.0156,0.033338017761707306,4.832898175382653e-05,,,,,,,,,,,,,,,,,
1280,0.378,0.0156,0.05822071433067322,4.838202007250916e-05,,,,,,,,,,,,,,,,,
1290,0.381,0.0148,0.03259408473968506,4.843464563744757e-05,,,,,,,,,,,,,,,,,
1300,0.384,0.0143,0.04314573481678963,4.8486864823312724e-05,,,,,,,,,,,,,,,,,
1310,0.387,0.0147,0.031315505504608154,4.853868385822855e-05,,,,,,,,,,,,,,,,,
1320,0.39,0.0156,0.04914268106222153,4.85901088282297e-05,,,,,,,,,,,,,,,,,
1330,0.393,0.0159,0.03394603729248047,4.864114568155119e-05,,,,,,,,,,,,,,,,,
1340,0.396,0.0151,0.0382034070789814,4.869180023275728e-05,,,,,,,,,,,,,,,,,
1350,0.399,0.0158,0.05117987096309662,4.874207816671696e-05,,,,,,,,,,,,,,,,,
1360,0.402,0.0141,0.02714400179684162,4.879198504243261e-05,,,,,,,,,,,,,,,,,
1370,0.404,0.0148,0.03364444151520729,4.8841526296728585e-05,,,,,,,,,,,,,,,,,
1380,0.407,0.0152,0.027448086068034172,4.889070724780543e-05,,,,,,,,,,,,,,,,,
1390,0.41,0.0154,0.054520055651664734,4.893953309866605e-05,,,,,,,,,,,,,,,,,
1400,0.413,0.015,0.04838106781244278,4.898800894041884e-05,,,,,,,,,,,,,,,,,
1410,0.416,0.0152,0.028791461139917374,4.90361397554634e-05,,,,,,,,,,,,,,,,,
1420,0.419,0.0138,0.05679034814238548,4.9083930420563664e-05,,,,,,,,,,,,,,,,,
1430,0.422,0.0151,0.028656305745244026,4.9131385709813116e-05,,,,,,,,,,,,,,,,,
1440,0.425,0.0162,0.025454295799136162,4.9178510297496807e-05,,,,,,,,,,,,,,,,,
1450,0.428,0.0147,0.03209787234663963,4.92253087608542e-05,,,,,,,,,,,,,,,,,
1460,0.431,0.0156,0.043788645416498184,4.927178558274724e-05,,,,,,,,,,,,,,,,,
1470,0.434,0.0145,0.032316531985998154,4.931794515423716e-05,,,,,,,,,,,,,,,,,
1480,0.437,0.0154,0.08021169900894165,4.936379177707411e-05,,,,,,,,,,,,,,,,,
1490,0.44,0.0144,0.028709758073091507,4.940932966610289e-05,,,,,,,,,,,,,,,,,
1500,0.443,0.0145,0.034131940454244614,4.945456295158816e-05,,,,,,,,,,,,,,,,,
1510,0.446,0.0149,0.02755715698003769,4.9499495681462545e-05,,,,,,,,,,,,,,,,,
1520,0.449,0.0138,0.04768124222755432,4.954413182350036e-05,,,,,,,,,,,,,,,,,
1530,0.452,0.016,0.03665544092655182,4.958847526742026e-05,,,,,,,,,,,,,,,,,
1540,0.455,0.0144,0.03993023931980133,4.963252982691923e-05,,,,,,,,,,,,,,,,,
1550,0.458,0.0144,0.036855146288871765,4.967629924164084e-05,,,,,,,,,,,,,,,,,
1560,0.461,0.0135,0.0355476476252079,4.9719787179080216e-05,,,,,,,,,,,,,,,,,
1570,0.464,0.0153,0.03563705459237099,4.976299723642806e-05,,,,,,,,,,,,,,,,,
1580,0.466,0.0145,0.03835752233862877,4.980593294235626e-05,,,,,,,,,,,,,,,,,
1590,0.469,0.0148,0.0332828052341938,4.984859775874704e-05,,,,,,,,,,,,,,,,,
1600,0.472,0.0134,0.08322983980178833,4.989099508236801e-05,,,,,,,,,,,,,,,,,
1610,0.475,0.0147,0.039415910840034485,4.993312824649496e-05,,,,,,,,,,,,,,,,,
1620,0.478,0.0143,0.03364277258515358,4.997500052248444e-05,,,,,,,,,,,,,,,,,
1630,0.481,0.015,0.03609796613454819,5e-05,,,,,,,,,,,,,,,,,
1640,0.484,0.0145,0.061534930020570755,5e-05,,,,,,,,,,,,,,,,,
1650,0.487,0.0158,0.033048179000616074,5e-05,,,,,,,,,,,,,,,,,
1660,0.49,0.0134,0.027558447793126106,5e-05,,,,,,,,,,,,,,,,,
1670,0.493,0.0159,0.04039296135306358,5e-05,,,,,,,,,,,,,,,,,
1680,0.496,0.0156,0.029851656407117844,5e-05,,,,,,,,,,,,,,,,,
1690,0.499,0.0133,0.02801540493965149,5e-05,,,,,,,,,,,,,,,,,
1694,0.5,,,,0.5149051490037412,0.2622950819230161,0.545129579932178,0.510254306758776,0.6378205127705603,0.5781071835304156,0.5636743214533958,0.5160265907674404,241.8921,12.816,0.103,,,,,,
1700,0.502,0.0142,0.03280673176050186,5e-05,,,,,,,,,,,,,,,,,
1710,0.505,0.014,0.03124038502573967,5e-05,,,,,,,,,,,,,,,,,
1720,0.508,0.0152,0.03173834830522537,5e-05,,,,,,,,,,,,,,,,,
1730,0.511,0.0142,0.03140421584248543,5e-05,,,,,,,,,,,,,,,,,
1740,0.514,0.0133,0.02764827385544777,5e-05,,,,,,,,,,,,,,,,,
1750,0.517,0.0142,0.03704669326543808,5e-05,,,,,,,,,,,,,,,,,
1760,0.52,0.0132,0.033764056861400604,5e-05,,,,,,,,,,,,,,,,,
1770,0.523,0.0142,0.05148374289274216,5e-05,,,,,,,,,,,,,,,,,
1780,0.526,0.013,0.031744640320539474,5e-05,,,,,,,,,,,,,,,,,
1790,0.528,0.0144,0.04790916293859482,5e-05,,,,,,,,,,,,,,,,,
1800,0.531,0.0144,0.03596340864896774,5e-05,,,,,,,,,,,,,,,,,
1810,0.534,0.0135,0.027255777269601822,5e-05,,,,,,,,,,,,,,,,,
1820,0.537,0.0156,0.03659683093428612,5e-05,,,,,,,,,,,,,,,,,
1830,0.54,0.0136,0.035883087664842606,5e-05,,,,,,,,,,,,,,,,,
1840,0.543,0.0134,0.049174971878528595,5e-05,,,,,,,,,,,,,,,,,
1850,0.546,0.0161,0.03933153674006462,5e-05,,,,,,,,,,,,,,,,,
1860,0.549,0.0129,0.039064858108758926,5e-05,,,,,,,,,,,,,,,,,
1870,0.552,0.0165,0.03327237442135811,5e-05,,,,,,,,,,,,,,,,,
1880,0.555,0.0138,0.037671249359846115,5e-05,,,,,,,,,,,,,,,,,
1890,0.558,0.0143,0.04049244150519371,5e-05,,,,,,,,,,,,,,,,,
1900,0.561,0.0137,0.03704410418868065,5e-05,,,,,,,,,,,,,,,,,
1910,0.564,0.0132,0.04564595967531204,5e-05,,,,,,,,,,,,,,,,,
1920,0.567,0.0143,0.03246153146028519,5e-05,,,,,,,,,,,,,,,,,
1930,0.57,0.0148,0.02600051648914814,5e-05,,,,,,,,,,,,,,,,,
1940,0.573,0.0137,0.029856078326702118,5e-05,,,,,,,,,,,,,,,,,
1950,0.576,0.0138,0.035834021866321564,5e-05,,,,,,,,,,,,,,,,,
1960,0.579,0.0148,0.027226749807596207,5e-05,,,,,,,,,,,,,,,,,
1970,0.582,0.014,0.02580896206200123,5e-05,,,,,,,,,,,,,,,,,
1980,0.585,0.0132,0.043352171778678894,5e-05,,,,,,,,,,,,,,,,,
1990,0.588,0.014,0.03089200146496296,5e-05,,,,,,,,,,,,,,,,,
2000,0.59,0.0136,0.023996856063604355,5e-05,,,,,,,,,,,,,,,,,
2010,0.593,0.013,0.033988624811172485,5e-05,,,,,,,,,,,,,,,,,
2020,0.596,0.0149,0.031532205641269684,5e-05,,,,,,,,,,,,,,,,,
2030,0.599,0.0135,0.03955206274986267,5e-05,,,,,,,,,,,,,,,,,
2040,0.602,0.0142,0.04027527943253517,5e-05,,,,,,,,,,,,,,,,,
2050,0.605,0.0135,0.04317735508084297,5e-05,,,,,,,,,,,,,,,,,
2060,0.608,0.0137,0.048657868057489395,5e-05,,,,,,,,,,,,,,,,,
2070,0.611,0.0131,0.02919750288128853,5e-05,,,,,,,,,,,,,,,,,
2080,0.614,0.0137,0.030110875144600868,5e-05,,,,,,,,,,,,,,,,,
2090,0.617,0.0143,0.03018978051841259,5e-05,,,,,,,,,,,,,,,,,
2100,0.62,0.013,0.03440048545598984,5e-05,,,,,,,,,,,,,,,,,
2110,0.623,0.0151,0.027355318889021873,5e-05,,,,,,,,,,,,,,,,,
2120,0.626,0.0147,0.03176907077431679,5e-05,,,,,,,,,,,,,,,,,
2130,0.629,0.0141,0.03655671700835228,5e-05,,,,,,,,,,,,,,,,,
2140,0.632,0.0136,0.027793707326054573,5e-05,,,,,,,,,,,,,,,,,
2150,0.635,0.0131,0.03667411953210831,5e-05,,,,,,,,,,,,,,,,,
2160,0.638,0.0131,0.04749651998281479,5e-05,,,,,,,,,,,,,,,,,
2170,0.641,0.0138,0.029928622767329216,5e-05,,,,,,,,,,,,,,,,,
2180,0.644,0.0128,0.03168607875704765,5e-05,,,,,,,,,,,,,,,,,
2190,0.647,0.0137,0.027305029332637787,5e-05,,,,,,,,,,,,,,,,,
2200,0.65,0.0122,0.023726223036646843,5e-05,,,,,,,,,,,,,,,,,
2210,0.652,0.014,0.03435457870364189,5e-05,,,,,,,,,,,,,,,,,
2220,0.655,0.0143,0.03456239402294159,5e-05,,,,,,,,,,,,,,,,,
2230,0.658,0.0124,0.024785907939076424,5e-05,,,,,,,,,,,,,,,,,
2240,0.661,0.0132,0.04299280792474747,5e-05,,,,,,,,,,,,,,,,,
2250,0.664,0.0138,0.02736225351691246,5e-05,,,,,,,,,,,,,,,,,
2260,0.667,0.0119,0.03902209550142288,5e-05,,,,,,,,,,,,,,,,,
2270,0.67,0.0119,0.02177809178829193,5e-05,,,,,,,,,,,,,,,,,
2280,0.673,0.0135,0.025119323283433914,5e-05,,,,,,,,,,,,,,,,,
2290,0.676,0.0132,0.03532325476408005,5e-05,,,,,,,,,,,,,,,,,
2300,0.679,0.0138,0.03720976784825325,5e-05,,,,,,,,,,,,,,,,,
2310,0.682,0.0132,0.03557794541120529,5e-05,,,,,,,,,,,,,,,,,
2320,0.685,0.0135,0.0388326495885849,5e-05,,,,,,,,,,,,,,,,,
2330,0.688,0.0145,0.03512805327773094,5e-05,,,,,,,,,,,,,,,,,
2340,0.691,0.013,0.023616831749677658,5e-05,,,,,,,,,,,,,,,,,
2350,0.694,0.0125,0.023372404277324677,5e-05,,,,,,,,,,,,,,,,,
2360,0.697,0.0139,0.03675059601664543,5e-05,,,,,,,,,,,,,,,,,
2370,0.7,0.0129,0.03305157274007797,5e-05,,,,,,,,,,,,,,,,,
2380,0.703,0.0138,0.03748326748609543,5e-05,,,,,,,,,,,,,,,,,
2390,0.706,0.0128,0.047912634909152985,5e-05,,,,,,,,,,,,,,,,,
2400,0.709,0.0127,0.03757714480161667,5e-05,,,,,,,,,,,,,,,,,
2410,0.712,0.0134,0.030429959297180176,5e-05,,,,,,,,,,,,,,,,,
2420,0.714,0.0118,0.03061230480670929,5e-05,,,,,,,,,,,,,,,,,
2430,0.717,0.0147,0.037022512406110764,5e-05,,,,,,,,,,,,,,,,,
2440,0.72,0.0124,0.029650308191776276,5e-05,,,,,,,,,,,,,,,,,
2450,0.723,0.0131,0.03412390500307083,5e-05,,,,,,,,,,,,,,,,,
2460,0.726,0.0122,0.02236693538725376,5e-05,,,,,,,,,,,,,,,,,
2470,0.729,0.013,0.028346611186861992,5e-05,,,,,,,,,,,,,,,,,
2480,0.732,0.0127,0.03812180459499359,5e-05,,,,,,,,,,,,,,,,,
2490,0.735,0.0134,0.03646168112754822,5e-05,,,,,,,,,,,,,,,,,
2500,0.738,0.0139,0.03042212314903736,5e-05,,,,,,,,,,,,,,,,,
2510,0.741,0.0136,0.02952197939157486,5e-05,,,,,,,,,,,,,,,,,
2520,0.744,0.0129,0.024064524099230766,5e-05,,,,,,,,,,,,,,,,,
2530,0.747,0.0132,0.04043111950159073,5e-05,,,,,,,,,,,,,,,,,
2540,0.75,0.0152,0.0371561162173748,5e-05,,,,,,,,,,,,,,,,,
2550,0.753,0.0129,0.024669744074344635,5e-05,,,,,,,,,,,,,,,,,
2560,0.756,0.0125,0.03139091655611992,5e-05,,,,,,,,,,,,,,,,,
2570,0.759,0.0123,0.025873275473713875,5e-05,,,,,,,,,,,,,,,,,
2580,0.762,0.013,0.03506907820701599,5e-05,,,,,,,,,,,,,,,,,
2590,0.765,0.0126,0.02271740697324276,5e-05,,,,,,,,,,,,,,,,,
2600,0.768,0.013,0.028651047497987747,5e-05,,,,,,,,,,,,,,,,,
2610,0.771,0.0125,0.03533705696463585,5e-05,,,,,,,,,,,,,,,,,
2620,0.774,0.014,0.02902016043663025,5e-05,,,,,,,,,,,,,,,,,
2630,0.776,0.0117,0.0187252014875412,5e-05,,,,,,,,,,,,,,,,,
2640,0.779,0.0131,0.027935810387134552,5e-05,,,,,,,,,,,,,,,,,
2650,0.782,0.012,0.03476092964410782,5e-05,,,,,,,,,,,,,,,,,
2660,0.785,0.0129,0.026037488132715225,5e-05,,,,,,,,,,,,,,,,,
2670,0.788,0.0129,0.04067198559641838,5e-05,,,,,,,,,,,,,,,,,
2680,0.791,0.0122,0.03573209419846535,5e-05,,,,,,,,,,,,,,,,,
2690,0.794,0.0116,0.024389097467064857,5e-05,,,,,,,,,,,,,,,,,
2700,0.797,0.0135,0.034462958574295044,5e-05,,,,,,,,,,,,,,,,,
2710,0.8,0.0132,0.028077028691768646,5e-05,,,,,,,,,,,,,,,,,
2720,0.803,0.0115,0.031780075281858444,5e-05,,,,,,,,,,,,,,,,,
2730,0.806,0.0127,0.026165252551436424,5e-05,,,,,,,,,,,,,,,,,
2740,0.809,0.0129,0.027504418045282364,5e-05,,,,,,,,,,,,,,,,,
2750,0.812,0.013,0.027919279411435127,5e-05,,,,,,,,,,,,,,,,,
2760,0.815,0.013,0.03650969639420509,5e-05,,,,,,,,,,,,,,,,,
2770,0.818,0.0131,0.02704390324652195,5e-05,,,,,,,,,,,,,,,,,
2780,0.821,0.013,0.09789354354143143,5e-05,,,,,,,,,,,,,,,,,
2790,0.824,0.0128,0.03515234217047691,5e-05,,,,,,,,,,,,,,,,,
2800,0.827,0.0127,0.02415814995765686,5e-05,,,,,,,,,,,,,,,,,
2810,0.83,0.0123,0.020573928952217102,5e-05,,,,,,,,,,,,,,,,,
2820,0.833,0.0126,0.023316288366913795,5e-05,,,,,,,,,,,,,,,,,
2830,0.836,0.0122,0.025671223178505898,5e-05,,,,,,,,,,,,,,,,,
2840,0.839,0.0123,0.029294271022081375,5e-05,,,,,,,,,,,,,,,,,
2850,0.841,0.0129,0.023716729134321213,5e-05,,,,,,,,,,,,,,,,,
2860,0.844,0.0119,0.034230224788188934,5e-05,,,,,,,,,,,,,,,,,
2870,0.847,0.0131,0.029868509620428085,5e-05,,,,,,,,,,,,,,,,,
2880,0.85,0.0133,0.03357014060020447,5e-05,,,,,,,,,,,,,,,,,
2890,0.853,0.0128,0.02637944370508194,5e-05,,,,,,,,,,,,,,,,,
2900,0.856,0.013,0.04847235605120659,5e-05,,,,,,,,,,,,,,,,,
2910,0.859,0.0121,0.023497553542256355,5e-05,,,,,,,,,,,,,,,,,
2920,0.862,0.0126,0.023543352261185646,5e-05,,,,,,,,,,,,,,,,,
2930,0.865,0.0123,0.024161243811249733,5e-05,,,,,,,,,,,,,,,,,
2940,0.868,0.0124,0.023094378411769867,5e-05,,,,,,,,,,,,,,,,,
