step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
900,0.554,0.0231,0.06107651814818382,5e-05,,,,,,,,,,,,,,,,,
910,0.56,0.0218,0.054479870945215225,5e-05,,,,,,,,,,,,,,,,,
920,0.567,0.0215,0.06426652520895004,5e-05,,,,,,,,,,,,,,,,,
930,0.573,0.022,0.051235273480415344,5e-05,,,,,,,,,,,,,,,,,
940,0.579,0.0216,0.0627385824918747,5e-05,,,,,,,,,,,,,,,,,
950,0.585,0.0216,0.04252976179122925,5e-05,,,,,,,,,,,,,,,,,
960,0.591,0.0216,0.05333642661571503,5e-05,,,,,,,,,,,,,,,,,
970,0.597,0.0225,0.04757200554013252,5e-05,,,,,,,,,,,,,,,,,
980,0.603,0.0219,0.06112043932080269,5e-05,,,,,,,,,,,,,,,,,
990,0.61,0.0208,0.05226539820432663,5e-05,,,,,,,,,,,,,,,,,
1000,0.616,0.0235,0.04501933604478836,5e-05,,,,,,,,,,,,,,,,,
1010,0.622,0.0213,0.061232395470142365,5e-05,,,,,,,,,,,,,,,,,
1020,0.628,0.023,0.050906457006931305,5e-05,,,,,,,,,,,,,,,,,
1030,0.634,0.0221,0.050565969198942184,5e-05,,,,,,,,,,,,,,,,,
1040,0.64,0.0226,0.06903551518917084,5e-05,,,,,,,,,,,,,,,,,
1050,0.647,0.021,0.048832353204488754,5e-05,,,,,,,,,,,,,,,,,
1060,0.653,0.0211,0.04136238247156143,5e-05,,,,,,,,,,,,,,,,,
1070,0.659,0.0214,0.03929648548364639,5e-05,,,,,,,,,,,,,,,,,
1080,0.665,0.0212,0.049437832087278366,5e-05,,,,,,,,,,,,,,,,,
1090,0.671,0.0207,0.06495431810617447,5e-05,,,,,,,,,,,,,,,,,
1100,0.677,0.0224,0.06591679155826569,5e-05,,,,,,,,,,,,,,,,,
1110,0.683,0.0224,0.06274333596229553,5e-05,,,,,,,,,,,,,,,,,
1120,0.69,0.0226,0.05811165273189545,5e-05,,,,,,,,,,,,,,,,,
1130,0.696,0.0211,0.09516141563653946,5e-05,,,,,,,,,,,,,,,,,
