step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_mit-restaurant,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second
780,0.481,0.0197,0.22085769474506378,4.9586007702182285e-05,,,,,,,,,,,
790,0.487,0.0193,0.12075380235910416,4.9553915275994865e-05,,,,,,,,,,,
800,0.493,0.0195,0.15533213317394257,4.9521822849807445e-05,,,,,,,,,,,
810,0.499,0.0197,0.23993897438049316,4.948973042362003e-05,,,,,,,,,,,
812,0.5,,,,0.5814696485142198,0.22551928779320765,0.5741176470088756,0.5810397553017967,0.5573095401009412,0.5833333332832499,0.563405797051434,0.5237421441505321,112.999,13.274,0.106
820,0.505,0.0199,0.11969570070505142,4.945763799743261e-05,,,,,,,,,,,
830,0.511,0.0188,0.15619245171546936,4.942554557124519e-05,,,,,,,,,,,
840,0.518,0.0188,0.3266508877277374,4.9393453145057766e-05,,,,,,,,,,,
850,0.524,0.0178,0.14446164667606354,4.9361360718870346e-05,,,,,,,,,,,
860,0.53,0.0203,0.1916198879480362,4.9329268292682926e-05,,,,,,,,,,,
870,0.536,0.0198,0.0983598455786705,4.929717586649551e-05,,,,,,,,,,,
880,0.542,0.0187,0.1260995715856552,4.926508344030809e-05,,,,,,,,,,,
890,0.548,0.0199,0.12890993058681488,4.923299101412067e-05,,,,,,,,,,,
900,0.555,0.0194,0.1512925773859024,4.9200898587933246e-05,,,,,,,,,,,
910,0.561,0.0186,0.20926432311534882,4.9168806161745826e-05,,,,,,,,,,,
920,0.567,0.0194,0.3535124361515045,4.913671373555841e-05,,,,,,,,,,,
930,0.573,0.0192,0.17013908922672272,4.910462130937099e-05,,,,,,,,,,,
940,0.579,0.0187,0.20272576808929443,4.907252888318357e-05,,,,,,,,,,,
950,0.585,0.0181,0.15357689559459686,4.904043645699615e-05,,,,,,,,,,,
960,0.591,0.0182,0.13669660687446594,4.900834403080873e-05,,,,,,,,,,,
970,0.598,0.0188,0.14375151693820953,4.8976251604621306e-05,,,,,,,,,,,
980,0.604,0.0193,0.11933518201112747,4.894415917843389e-05,,,,,,,,,,,
990,0.61,0.0172,0.1241849809885025,4.891206675224647e-05,,,,,,,,,,,
1000,0.616,0.0199,0.12332378327846527,4.887997432605905e-05,,,,,,,,,,,
1010,0.622,0.018,0.15707260370254517,4.884788189987163e-05,,,,,,,,,,,
1020,0.628,0.0199,0.18182611465454102,4.881578947368421e-05,,,,,,,,,,,
1030,0.635,0.0188,0.11405429989099503,4.8783697047496793e-05,,,,,,,,,,,
1040,0.641,0.0191,0.29416054487228394,4.8751604621309374e-05,,,,,,,,,,,
1050,0.647,0.0182,0.22611327469348907,4.8719512195121954e-05,,,,,,,,,,,
1060,0.653,0.0181,0.12313652038574219,4.8687419768934534e-05,,,,,,,,,,,
1070,0.659,0.0186,0.1597825139760971,4.8655327342747114e-05,,,,,,,,,,,
1080,0.665,0.0186,0.16585803031921387,4.8623234916559694e-05,,,,,,,,,,,
1090,0.672,0.0184,0.2004004716873169,4.8591142490372274e-05,,,,,,,,,,,
1100,0.678,0.0202,0.18809528648853302,4.8559050064184854e-05,,,,,,,,,,,
1110,0.684,0.0207,0.2053382247686386,4.8526957637997434e-05,,,,,,,,,,,
1120,0.69,0.0207,0.17563442885875702,4.8494865211810014e-05,,,,,,,,,,,
1130,0.696,0.0184,0.19644695520401,4.8462772785622594e-05,,,,,,,,,,,
1140,0.702,0.0181,1.0857901573181152,4.8430680359435174e-05,,,,,,,,,,,
1150,0.709,0.0201,0.17834439873695374,4.839858793324776e-05,,,,,,,,,,,
1160,0.715,0.0279,0.17396168410778046,4.836649550706034e-05,,,,,,,,,,,
1170,0.721,0.0194,0.12393606454133987,4.8334403080872914e-05,,,,,,,,,,,
1180,0.727,0.0189,0.17545025050640106,4.8302310654685494e-05,,,,,,,,,,,
1190,0.733,0.0192,0.12029051780700684,4.8270218228498074e-05,,,,,,,,,,,
1200,0.739,0.0191,0.1946612149477005,4.8238125802310654e-05,,,,,,,,,,,
1210,0.746,0.0197,0.2577899098396301,4.820603337612324e-05,,,,,,,,,,,
1220,0.752,0.0186,0.1365795135498047,4.817394094993582e-05,,,,,,,,,,,
1230,0.758,0.0184,0.18935704231262207,4.8141848523748395e-05,,,,,,,,,,,
1240,0.764,0.0211,0.16493719816207886,4.8109756097560975e-05,,,,,,,,,,,
1250,0.77,0.0199,0.21425706148147583,4.8077663671373555e-05,,,,,,,,,,,
1260,0.776,0.0188,0.17357391119003296,4.804557124518614e-05,,,,,,,,,,,
1270,0.783,0.0192,0.3372795581817627,4.801347881899872e-05,,,,,,,,,,,
1280,0.789,0.025,0.17156097292900085,4.79813863928113e-05,,,,,,,,,,,
1290,0.795,0.0214,0.15893658995628357,4.794929396662388e-05,,,,,,,,,,,
1300,0.801,0.0202,0.48751524090766907,4.7917201540436455e-05,,,,,,,,,,,
1310,0.807,0.0203,0.15664321184158325,4.7885109114249035e-05,,,,,,,,,,,
1320,0.813,0.0192,0.12608307600021362,4.785301668806162e-05,,,,,,,,,,,
1330,0.819,0.0191,0.1620551347732544,4.78209242618742e-05,,,,,,,,,,,
1340,0.826,0.0195,0.12364792823791504,4.778883183568678e-05,,,,,,,,,,,
1350,0.832,0.0176,0.11317359656095505,4.775673940949936e-05,,,,,,,,,,,
1360,0.838,0.0188,0.1876472383737564,4.7724646983311935e-05,,,,,,,,,,,
1370,0.844,0.0183,0.11436862498521805,4.769255455712452e-05,,,,,,,,,,,
1380,0.85,0.0186,0.21090462803840637,4.76604621309371e-05,,,,,,,,,,,
1390,0.856,0.017,0.10376627743244171,4.762836970474968e-05,,,,,,,,,,,
1400,0.863,0.0184,0.13310010731220245,4.759627727856226e-05,,,,,,,,,,,
1410,0.869,0.0169,0.19432149827480316,4.756418485237484e-05,,,,,,,,,,,
1420,0.875,0.0174,0.115996815264225,4.753209242618742e-05,,,,,,,,,,,
1430,0.881,0.0226,0.3457683026790619,4.75e-05,,,,,,,,,,,
1440,0.887,0.0177,0.16815157234668732,4.746790757381258e-05,,,,,,,,,,,
1450,0.893,0.0198,0.26861727237701416,4.743581514762516e-05,,,,,,,,,,,
1460,0.9,0.0192,0.17463070154190063,4.740372272143774e-05,,,,,,,,,,,
1470,0.906,0.019,0.11624710261821747,4.737163029525032e-05,,,,,,,,,,,
1480,0.912,0.0181,0.16953034698963165,4.73395378690629e-05,,,,,,,,,,,
1490,0.918,0.0179,0.12807515263557434,4.730744544287548e-05,,,,,,,,,,,
1500,0.924,0.018,0.13608554005622864,4.727535301668806e-05,,,,,,,,,,,
1510,0.93,0.0169,0.16272786259651184,4.724326059050064e-05,,,,,,,,,,,
1520,0.937,0.018,0.10545645654201508,4.721116816431322e-05,,,,,,,,,,,
1530,0.943,0.0164,0.3894367218017578,4.71790757381258e-05,,,,,,,,,,,
1540,0.949,0.0187,0.1641826629638672,4.714698331193838e-05,,,,,,,,,,,
1550,0.955,0.0169,0.1245187520980835,4.711489088575097e-05,,,,,,,,,,,
1560,0.961,0.0176,0.11483848094940186,4.7082798459563543e-05,,,,,,,,,,,
1570,0.967,0.0174,0.1523400992155075,4.7050706033376123e-05,,,,,,,,,,,
1580,0.974,0.0185,0.1461636871099472,4.7018613607188704e-05,,,,,,,,,,,
1590,0.98,0.018,0.1305169314146042,4.6986521181001284e-05,,,,,,,,,,,
1600,0.986,0.0176,0.1262374371290207,4.695442875481387e-05,,,,,,,,,,,
1610,0.992,0.0175,0.357155442237854,4.692233632862645e-05,,,,,,,,,,,
1620,0.998,0.0173,0.12411926686763763,4.6890243902439024e-05,,,,,,,,,,,
1623,1.0,,,,0.5749999999513985,0.3315217390852227,0.5685618728595737,0.5363908274674413,0.6840390878978404,0.6008462622912529,0.6130397967323183,0.5584856551835783,117.5083,12.765,0.102
1630,1.004,0.0148,0.16940917074680328,4.6858151476251604e-05,,,,,,,,,,,
1640,1.01,0.0125,0.1575595885515213,4.6826059050064184e-05,,,,,,,,,,,
1650,1.017,0.0124,0.1798657774925232,4.6793966623876764e-05,,,,,,,,,,,
1660,1.023,0.0123,0.17093639075756073,4.676187419768935e-05,,,,,,,,,,,
1670,1.029,0.012,0.13356788456439972,4.672978177150193e-05,,,,,,,,,,,
1680,1.035,0.0117,0.1576627939939499,4.669768934531451e-05,,,,,,,,,,,
1690,1.041,0.0113,0.13169309496879578,4.6665596919127084e-05,,,,,,,,,,,
1700,1.047,0.0122,0.11332367360591888,4.6633504492939664e-05,,,,,,,,,,,
1710,1.054,0.0116,0.15044423937797546,4.660141206675225e-05,,,,,,,,,,,
1720,1.06,0.0127,0.15046736598014832,4.656931964056483e-05,,,,,,,,,,,
1730,1.066,0.0181,0.23552413284778595,4.653722721437741e-05,,,,,,,,,,,
1740,1.072,0.0127,0.20132796466350555,4.650513478818999e-05,,,,,,,,,,,
1750,1.078,0.0151,0.11388348788022995,4.647304236200257e-05,,,,,,,,,,,
1760,1.084,0.0141,0.15826943516731262,4.6440949935815145e-05,,,,,,,,,,,
1770,1.091,0.0129,0.1221398189663887,4.640885750962773e-05,,,,,,,,,,,
1780,1.097,0.0123,0.21250711381435394,4.637676508344031e-05,,,,,,,,,,,
1790,1.103,0.0118,0.1336974799633026,4.634467265725289e-05,,,,,,,,,,,
1800,1.109,0.0137,0.10939020663499832,4.631258023106547e-05,,,,,,,,,,,
1810,1.115,0.013,0.15889866650104523,4.628048780487805e-05,,,,,,,,,,,
1820,1.121,0.0132,0.18130895495414734,4.624839537869063e-05,,,,,,,,,,,
1830,1.128,0.0126,0.09392303973436356,4.621630295250321e-05,,,,,,,,,,,
1840,1.134,0.0121,0.109388567507267,4.618421052631579e-05,,,,,,,,,,,
1850,1.14,0.0117,0.11894111335277557,4.615211810012837e-05,,,,,,,,,,,
1860,1.146,0.0129,0.10906627774238586,4.612002567394095e-05,,,,,,,,,,,
1870,1.152,0.0119,0.10301981121301651,4.608793324775353e-05,,,,,,,,,,,
1880,1.158,0.0119,0.156801238656044,4.605584082156611e-05,,,,,,,,,,,
1890,1.165,0.0142,0.1448853611946106,4.602374839537869e-05,,,,,,,,,,,
1900,1.171,0.0124,0.17335282266139984,4.599165596919127e-05,,,,,,,,,,,
1910,1.177,0.0117,0.1835712045431137,4.595956354300385e-05,,,,,,,,,,,
1920,1.183,0.0121,0.1167588084936142,4.592747111681643e-05,,,,,,,,,,,
1930,1.189,0.0122,0.09463873505592346,4.589537869062901e-05,,,,,,,,,,,
1940,1.195,0.0109,0.1493387371301651,4.58632862644416e-05,,,,,,,,,,,
1950,1.201,0.0126,0.08501671999692917,4.583119383825417e-05,,,,,,,,,,,
1960,1.208,0.0121,0.2300669252872467,4.579910141206675e-05,,,,,,,,,,,
1970,1.214,0.0122,0.11414630711078644,4.576700898587933e-05,,,,,,,,,,,
1980,1.22,0.0124,0.14551153779029846,4.573491655969191e-05,,,,,,,,,,,
1990,1.226,0.0114,0.1856522560119629,4.570282413350449e-05,,,,,,,,,,,
2000,1.232,0.0113,0.10997559875249863,4.567073170731708e-05,,,,,,,,,,,
2010,1.238,0.0126,0.12509825825691223,4.563863928112966e-05,,,,,,,,,,,
2020,1.245,0.0118,0.13480812311172485,4.560654685494223e-05,,,,,,,,,,,
2030,1.251,0.0123,0.13834761083126068,4.557445442875481e-05,,,,,,,,,,,
2040,1.257,0.0119,0.1314583569765091,4.554236200256739e-05,,,,,,,,,,,
2050,1.263,0.0123,0.109807588160038,4.551026957637998e-05,,,,,,,,,,,
2060,1.269,0.0123,0.08994455635547638,4.547817715019256e-05,,,,,,,,,,,
2070,1.275,0.0111,0.1287035495042801,4.544608472400514e-05,,,,,,,,,,,
2080,1.282,0.0113,0.08641372621059418,4.541399229781771e-05,,,,,,,,,,,
2090,1.288,0.0119,0.14639051258563995,4.538189987163029e-05,,,,,,,,,,,
2100,1.294,0.0126,0.11960414052009583,4.5349807445442873e-05,,,,,,,,,,,
2110,1.3,0.0121,0.12244061380624771,4.531771501925546e-05,,,,,,,,,,,
2120,1.306,0.0123,0.09188749641180038,4.528562259306804e-05,,,,,,,,,,,
2130,1.312,0.0117,0.12594608962535858,4.525353016688062e-05,,,,,,,,,,,
2140,1.319,0.0118,0.10858754068613052,4.52214377406932e-05,,,,,,,,,,,
2150,1.325,0.0112,0.12048575282096863,4.5189345314505774e-05,,,,,,,,,,,
2160,1.331,0.0121,0.11230327934026718,4.515725288831836e-05,,,,,,,,,,,
2170,1.337,0.0111,0.09870602190494537,4.512516046213094e-05,,,,,,,,,,,
2180,1.343,0.0115,0.24653147161006927,4.509306803594352e-05,,,,,,,,,,,
2190,1.349,0.011,0.09548372030258179,4.50609756097561e-05,,,,,,,,,,,
2200,1.356,0.0112,0.13494043052196503,4.502888318356868e-05,,,,,,,,,,,
2210,1.362,0.0121,0.10234881192445755,4.499679075738126e-05,,,,,,,,,,,
2220,1.368,0.0115,0.11392270773649216,4.496469833119384e-05,,,,,,,,,,,
2230,1.374,0.0112,0.12960322201251984,4.493260590500642e-05,,,,,,,,,,,
2240,1.38,0.0122,0.11093983054161072,4.4900513478819e-05,,,,,,,,,,,
2250,1.386,0.0121,0.16317380964756012,4.486842105263158e-05,,,,,,,,,,,
2260,1.392,0.0123,0.1478506177663803,4.483632862644416e-05,,,,,,,,,,,
2270,1.399,0.0119,0.12222468107938766,4.480423620025674e-05,,,,,,,,,,,
2280,1.405,0.0116,0.10549629479646683,4.477214377406932e-05,,,,,,,,,,,
2290,1.411,0.0116,0.17031607031822205,4.47400513478819e-05,,,,,,,,,,,
2300,1.417,0.0123,0.1455530822277069,4.470795892169448e-05,,,,,,,,,,,
2310,1.423,0.012,0.1983868032693863,4.467586649550706e-05,,,,,,,,,,,
2320,1.429,0.0122,0.18109776079654694,4.464377406931964e-05,,,,,,,,,,,
2330,1.436,0.0125,0.1450975239276886,4.461168164313222e-05,,,,,,,,,,,
2340,1.442,0.0131,0.09498158097267151,4.45795892169448e-05,,,,,,,,,,,
2350,1.448,0.012,0.11173123121261597,4.454749679075738e-05,,,,,,,,,,,
2360,1.454,0.0115,0.1509820818901062,4.451540436456996e-05,,,,,,,,,,,
2370,1.46,0.0119,0.1410994827747345,4.448331193838254e-05,,,,,,,,,,,
2380,1.466,0.0116,0.11689954251050949,4.445121951219512e-05,,,,,,,,,,,
2390,1.473,0.0114,0.1387818455696106,4.441912708600771e-05,,,,,,,,,,,
2400,1.479,0.012,0.11307529360055923,4.438703465982029e-05,,,,,,,,,,,
2410,1.485,0.0119,0.10674537718296051,4.435494223363286e-05,,,,,,,,,,,
2420,1.491,0.0126,0.15864799916744232,4.432284980744544e-05,,,,,,,,,,,
2430,1.497,0.0123,0.1275067776441574,4.429075738125802e-05,,,,,,,,,,,
2434,1.5,,,,0.5414012738372146,0.31638418074752467,0.556213017701575,0.5894105893605818,0.6128391793013532,0.5594900849357629,0.635087719248138,0.5444037207331643,111.276,13.48,0.108
2440,1.503,0.012,0.12126612663269043,4.425866495507061e-05,,,,,,,,,,,
2450,1.51,0.0122,0.13382446765899658,4.422657252888319e-05,,,,,,,,,,,
2460,1.516,0.0121,0.1381220817565918,4.419448010269577e-05,,,,,,,,,,,
2470,1.522,0.0123,0.14334933459758759,4.416238767650835e-05,,,,,,,,,,,
2480,1.528,0.0126,0.1179758608341217,4.413029525032092e-05,,,,,,,,,,,
2490,1.534,0.0119,0.145189568400383,4.40982028241335e-05,,,,,,,,,,,
2500,1.54,0.0127,0.13964438438415527,4.406611039794609e-05,,,,,,,,,,,
2510,1.547,0.0124,0.12658824026584625,4.403401797175867e-05,,,,,,,,,,,
2520,1.553,0.0115,0.10201412439346313,4.400192554557125e-05,,,,,,,,,,,
2530,1.559,0.012,0.09583377838134766,4.396983311938383e-05,,,,,,,,,,,
2540,1.565,0.0109,0.10757185518741608,4.39377406931964e-05,,,,,,,,,,,
2550,1.571,0.0115,0.27414122223854065,4.390564826700899e-05,,,,,,,,,,,
2560,1.577,0.012,0.11695217341184616,4.387355584082157e-05,,,,,,,,,,,
2570,1.583,0.0113,0.1319134533405304,4.384146341463415e-05,,,,,,,,,,,
2580,1.59,0.0125,0.14452198147773743,4.380937098844673e-05,,,,,,,,,,,
2590,1.596,0.0116,0.11568880081176758,4.377727856225931e-05,,,,,,,,,,,
2600,1.602,0.0124,0.14430895447731018,4.374518613607189e-05,,,,,,,,,,,
2610,1.608,0.012,0.10430185496807098,4.371309370988447e-05,,,,,,,,,,,
2620,1.614,0.0121,0.15120619535446167,4.368100128369705e-05,,,,,,,,,,,
2630,1.62,0.0115,0.12213778495788574,4.364890885750963e-05,,,,,,,,,,,
2640,1.627,0.0137,0.26368027925491333,4.361681643132221e-05,,,,,,,,,,,
2650,1.633,0.0126,0.12245947867631912,4.358472400513479e-05,,,,,,,,,,,
2660,1.639,0.0124,0.15976537764072418,4.355263157894737e-05,,,,,,,,,,,
2670,1.645,0.013,0.09381008893251419,4.352053915275995e-05,,,,,,,,,,,
2680,1.651,0.0132,0.14884597063064575,4.348844672657253e-05,,,,,,,,,,,
2690,1.657,0.0131,0.12096906453371048,4.345635430038511e-05,,,,,,,,,,,
2700,1.664,0.0139,0.2039516717195511,4.342426187419769e-05,,,,,,,,,,,
2710,1.67,0.0114,0.1080230325460434,4.339216944801027e-05,,,,,,,,,,,
2720,1.676,0.0138,0.13664554059505463,4.336007702182285e-05,,,,,,,,,,,
2730,1.682,0.0133,0.1207290068268776,4.332798459563544e-05,,,,,,,,,,,
2740,1.688,0.012,0.1814856082201004,4.329589216944801e-05,,,,,,,,,,,
2750,1.694,0.012,0.10073766857385635,4.326379974326059e-05,,,,,,,,,,,
2760,1.701,0.0121,0.1528724730014801,4.323170731707317e-05,,,,,,,,,,,
2770,1.707,0.012,0.12084783613681793,4.319961489088575e-05,,,,,,,,,,,
2780,1.713,0.0121,0.1474999189376831,4.316752246469834e-05,,,,,,,,,,,
2790,1.719,0.0123,0.12452723830938339,4.313543003851092e-05,,,,,,,,,,,
2800,1.725,0.0123,0.12776359915733337,4.310333761232349e-05,,,,,,,,,,,
2810,1.731,0.012,0.11846011132001877,4.307124518613607e-05,,,,,,,,,,,
2820,1.738,0.0109,0.14986881613731384,4.303915275994865e-05,,,,,,,,,,,
2830,1.744,0.0123,0.11440104246139526,4.300706033376123e-05,,,,,,,,,,,
2840,1.75,0.0108,0.1142459362745285,4.297496790757382e-05,,,,,,,,,,,
2850,1.756,0.0122,0.1490115374326706,4.29428754813864e-05,,,,,,,,,,,
2860,1.762,0.0121,0.12950916588306427,4.291078305519898e-05,,,,,,,,,,,
2870,1.768,0.0109,0.11323229223489761,4.287869062901155e-05,,,,,,,,,,,
2880,1.774,0.0124,0.1169002428650856,4.284659820282413e-05,,,,,,,,,,,
2890,1.781,0.0118,0.1215050145983696,4.281450577663672e-05,,,,,,,,,,,
2900,1.787,0.0118,0.19976893067359924,4.27824133504493e-05,,,,,,,,,,,
2910,1.793,0.0145,0.2817363142967224,4.275032092426188e-05,,,,,,,,,,,
2920,1.799,0.0123,0.09092434495687485,4.271822849807446e-05,,,,,,,,,,,
2930,1.805,0.0124,0.14865170419216156,4.268613607188703e-05,,,,,,,,,,,
2940,1.811,0.012,0.14443223178386688,4.265404364569961e-05,,,,,,,,,,,
