wall_time,step,tag,value
1740332670.8436108,10,train/loss,1.4881999492645264
1740332682.7200441,20,train/loss,0.8414000272750854
1740332694.4565594,30,train/loss,0.4959999918937683
1740332706.335471,40,train/loss,0.326200008392334
1740332717.9258974,50,train/loss,0.2533000111579895
1740332730.034402,60,train/loss,0.20800000429153442
1740332742.0018966,70,train/loss,0.18809999525547028
1740332753.854832,80,train/loss,0.17080000042915344
1740332765.6899376,90,train/loss,0.15559999644756317
1740332777.3544405,100,train/loss,0.1451999992132187
1740332789.2554152,110,train/loss,0.13619999587535858
1740332800.9739022,120,train/loss,0.12600000202655792
1740332812.9163115,130,train/loss,0.12240000069141388
1740332824.670245,140,train/loss,0.11739999800920486
1740332836.6019616,150,train/loss,0.11559999734163284
1740332848.4850626,160,train/loss,0.1103999987244606
1740332860.4985032,170,train/loss,0.1071000024676323
1740332872.4193227,180,train/loss,0.10480000078678131
1740332884.21154,190,train/loss,0.10170000046491623
1740332895.9324455,200,train/loss,0.09510000050067902
1740332907.683494,210,train/loss,0.09690000116825104
1740332919.411818,220,train/loss,0.09220000356435776
1740332931.4486318,230,train/loss,0.09529999643564224
1740332943.574333,240,train/loss,0.09149999916553497
1740332955.3693292,250,train/loss,0.08810000121593475
1740332967.2275932,260,train/loss,0.08950000256299973
1740332979.301377,270,train/loss,0.08839999884366989
1740332991.1757843,280,train/loss,0.08320000022649765
1740333002.9867868,290,train/loss,0.08209999650716782
1740333014.8508172,300,train/loss,0.08290000259876251
1740333026.6134028,310,train/loss,0.08420000225305557
1740333038.3490777,320,train/loss,0.0778999999165535
1740333050.2227657,330,train/loss,0.08049999922513962
1740333061.9785194,340,train/loss,0.07609999924898148
1740333073.7031243,350,train/loss,0.0786999985575676
1740333085.2960384,360,train/loss,0.07689999788999557
1740333096.908779,370,train/loss,0.07720000296831131
1740333108.931185,380,train/loss,0.07360000163316727
1740333120.717616,390,train/loss,0.07500000298023224
1740333132.4891105,400,train/loss,0.07460000365972519
1740333144.2835312,410,train/loss,0.07119999825954437
1740333378.8199115,420,train/loss,0.07109999656677246
1740333390.440988,430,train/loss,0.0729999989271164
1740333402.6033332,440,train/loss,0.0722000002861023
1740333414.2375033,450,train/loss,0.0681999996304512
1740333425.780798,460,train/loss,0.0689999982714653
1740333437.5528047,470,train/loss,0.06790000200271606
1740333449.310404,480,train/loss,0.06939999759197235
1740333461.1796587,490,train/loss,0.06870000064373016
1740333472.8957007,500,train/loss,0.06870000064373016
1740333484.8196232,510,train/loss,0.06800000369548798
1740333496.76462,520,train/loss,0.06530000269412994
1740333508.5283687,530,train/loss,0.06440000236034393
1740333520.4584959,540,train/loss,0.06430000066757202
1740333532.378799,550,train/loss,0.06840000301599503
1740333544.2944982,560,train/loss,0.06530000269412994
1740333556.1517675,570,train/loss,0.0649000033736229
1740333567.9903252,580,train/loss,0.06419999897480011
1740333579.6392937,590,train/loss,0.06499999761581421
1740333591.2420669,600,train/loss,0.06400000303983688
1740333603.2472694,610,train/loss,0.06350000202655792
1740333614.973068,620,train/loss,0.06239999830722809
1740333626.7556775,630,train/loss,0.06239999830722809
1740333638.2779343,640,train/loss,0.060600001364946365
1740333649.8757486,650,train/loss,0.0625
1740333661.724464,660,train/loss,0.06159999966621399
1740333673.5500627,670,train/loss,0.061900001019239426
1740333685.4369335,680,train/loss,0.06120000034570694
1740333697.302315,690,train/loss,0.06080000102519989
1740333708.9757004,700,train/loss,0.061500001698732376
1740333720.6557505,710,train/loss,0.061400000005960464
1740333732.3055255,720,train/loss,0.05939999967813492
1740333744.3053527,730,train/loss,0.060100000351667404
1740333755.9334328,740,train/loss,0.05860000103712082
1740333767.79262,750,train/loss,0.05979999899864197
1740333779.6886585,760,train/loss,0.05979999899864197
1740333791.5496264,770,train/loss,0.059300001710653305
1740333803.248134,780,train/loss,0.056299999356269836
1740333815.0034199,790,train/loss,0.06019999831914902
1740333826.8022344,800,train/loss,0.05920000001788139
1740333838.5737114,810,train/loss,0.05660000070929527
1740333850.2304947,820,train/loss,0.05689999833703041
1740334080.758812,830,train/loss,0.05570000037550926
1740334092.4736583,840,train/loss,0.054499998688697815
1740334104.1066527,850,train/loss,0.05860000103712082
1740334115.9429214,860,train/loss,0.0560000017285347
1740334127.878141,870,train/loss,0.056699998676776886
1740334139.4548533,880,train/loss,0.055799998342990875
1740334151.3726737,890,train/loss,0.05700000002980232
1740334163.0500815,900,train/loss,0.0544000007212162
1740334174.7769263,910,train/loss,0.05429999902844429
1740334186.5107105,920,train/loss,0.056299999356269836
1740334198.4566941,930,train/loss,0.05660000070929527
1740334210.350192,940,train/loss,0.055399999022483826
1740334222.26335,950,train/loss,0.05380000174045563
1740334234.0054898,960,train/loss,0.054099999368190765
1740334245.6820061,970,train/loss,0.052400000393390656
1740334257.7556846,980,train/loss,0.05389999970793724
1740334269.8233275,990,train/loss,0.05510000139474869
1740334281.4684114,1000,train/loss,0.052799999713897705
1740334293.0986543,1010,train/loss,0.054099999368190765
1740334304.8927572,1020,train/loss,0.053300000727176666
1740334316.5849237,1030,train/loss,0.05510000139474869
1740334328.5070043,1040,train/loss,0.054099999368190765
1740334340.5086267,1050,train/loss,0.05270000174641609
1740334352.3906734,1060,train/loss,0.052000001072883606
1740334364.354518,1070,train/loss,0.053199999034404755
1740334376.1357381,1080,train/loss,0.052000001072883606
1740334388.1076353,1090,train/loss,0.053599998354911804
1740334400.028281,1100,train/loss,0.05389999970793724
1740334411.6706216,1110,train/loss,0.052000001072883606
1740334423.670291,1120,train/loss,0.054499998688697815
1740334435.5866234,1130,train/loss,0.05249999836087227
1740334447.4033506,1140,train/loss,0.05339999869465828
1740334459.254841,1150,train/loss,0.05310000106692314
1740334471.0557015,1160,train/loss,0.053199999034404755
1740334482.8263965,1170,train/loss,0.05139999836683273
1740334494.5426636,1180,train/loss,0.05130000039935112
1740334506.436497,1190,train/loss,0.05119999870657921
1740334518.2190843,1200,train/loss,0.05270000174641609
1740334530.144543,1210,train/loss,0.04910000041127205
1740334541.8513262,1220,train/loss,0.04989999905228615
1740334553.5380642,1230,train/loss,0.050599999725818634
1740334785.4121842,1240,train/loss,0.05090000107884407
1740334797.0546708,1250,train/loss,0.051100000739097595
1740334808.683094,1260,train/loss,0.049300000071525574
1740334820.648275,1270,train/loss,0.049800001084804535
1740334832.4782758,1280,train/loss,0.049300000071525574
1740334844.409502,1290,train/loss,0.050599999725818634
1740334856.2532556,1300,train/loss,0.048900000751018524
1740334867.8779612,1310,train/loss,0.04989999905228615
1740334879.6781685,1320,train/loss,0.050200000405311584
1740334891.5936358,1330,train/loss,0.048900000751018524
1740334903.5556033,1340,train/loss,0.049400001764297485
1740334915.5304353,1350,train/loss,0.05050000175833702
1740334927.615888,1360,train/loss,0.049400001764297485
1740334939.522015,1370,train/loss,0.048900000751018524
1740334951.5677264,1380,train/loss,0.05000000074505806
1740334963.3712754,1390,train/loss,0.04699999839067459
1740334975.1403587,1400,train/loss,0.04989999905228615
1740334987.1187997,1410,train/loss,0.04699999839067459
1740334998.7690258,1420,train/loss,0.04749999940395355
1740335010.392997,1430,train/loss,0.04830000177025795
1740335022.401395,1440,train/loss,0.049400001764297485
1740335034.0797548,1450,train/loss,0.04740000143647194
1740335046.1377475,1460,train/loss,0.048500001430511475
1740335058.1284664,1470,train/loss,0.04820000007748604
1740335069.7523687,1480,train/loss,0.04639999940991402
1740335081.5747988,1490,train/loss,0.04699999839067459
1740335093.2442079,1500,train/loss,0.04780000075697899
1740335104.8267257,1510,train/loss,0.04619999974966049
1740335116.8048859,1520,train/loss,0.04839999973773956
1740335128.7753444,1530,train/loss,0.049400001764297485
1740335140.340157,1540,train/loss,0.04879999905824661
1740335152.0748498,1550,train/loss,0.04610000178217888
1740335163.8919835,1560,train/loss,0.04960000142455101
1740335175.8611808,1570,train/loss,0.04820000007748604
1740335187.9281363,1580,train/loss,0.0478999987244606
1740335199.6529975,1590,train/loss,0.04800000041723251
1740335211.3342102,1600,train/loss,0.048700001090765
