model,step,epoch,eval_pearson,eval_spearmanr,eval_loss,train_loss,eval_runtime,train_runtime
roberta-large-num=30,17178.0,13.999389126450824,0.7943755433837315,0.8055298870447422,0.8920956254005432,,3.9225,
roberta-large-num=30,18405.0,14.999389126450824,0.7985456431529361,0.8113321523075433,0.8336731791496277,,3.9855,
roberta-large-num=30,19632.0,15.999389126450824,0.7938666843145084,0.8037230676727178,0.8387000560760498,,3.9339,
roberta-large-num=30,20859.0,16.999389126450826,0.7988205743659247,0.8138745833441821,0.8597679734230042,,4.0384,
roberta-large-num=30,22086.0,17.999389126450826,0.800388746458311,0.8150982462765115,0.8315398097038269,,3.9446,
roberta-large-num=30,23313.0,18.999389126450826,0.8093374793514576,0.8239622990713052,0.7821429967880249,,3.9914,
roberta-large-num=30,24540.0,19.999389126450826,0.8019223010270964,0.8130611731949859,0.8226540684700012,,3.9224,
roberta-large-num=30,25767.0,20.999389126450826,0.7900049263582063,0.8039993612550582,0.9079047441482544,,3.9353,
roberta-large-num=30,26994.0,21.999389126450826,0.8045673187047562,0.8161095632597986,0.8161973357200623,,4.0058,
roberta-large-num=30,28221.0,22.999389126450826,0.8010194260392927,0.8131696082808173,0.8269113898277283,,3.9957,
roberta-large-num=30,29448.0,23.999389126450826,0.7846039060335451,0.8000152389284237,0.8789409399032593,,3.9388,
roberta-large-num=30,30675.0,24.999389126450826,0.7872290035192004,0.7977414587706904,0.8881201148033142,,3.927,
roberta-large-num=30,31902.0,25.999389126450826,0.7952999405924603,0.8094669718958782,0.890796422958374,,3.9302,
roberta-large-num=30,33129.0,26.999389126450826,0.8024650583072006,0.8174929060443714,0.8258040547370911,,3.9386,
roberta-large-num=30,34356.0,27.999389126450826,0.7656787342374121,0.7826490757146285,0.985064685344696,,3.9685,
roberta-large-num=30,35583.0,28.999389126450826,0.8041380261264347,0.8150023926772791,0.8242367506027222,,3.9935,
roberta-large-num=30,36810.0,29.999389126450826,0.7677539103281368,0.7814459586069261,1.040687918663025,,3.9249,
roberta-large-num=30,38037.0,30.999389126450826,0.7964735356970246,0.814459666271016,0.8829625844955444,,3.9262,
roberta-large-num=30,39264.0,31.999389126450826,0.7811449919783151,0.796688199973439,0.8726930618286133,,3.9216,
roberta-large-num=30,40491.0,32.99938912645082,0.7977321808116234,0.8109248942682039,0.8454563021659851,,3.9683,
roberta-large-num=30,41718.0,33.99938912645082,0.8266091905014004,0.8377082972019675,0.7014803886413574,,3.9312,
roberta-large-num=30,42945.0,34.99938912645082,0.7996673369606548,0.8147010811255708,0.8060886859893799,,3.9319,
roberta-large-num=30,44172.0,35.99938912645082,0.811741062155922,0.8202547138521218,0.8028210997581482,,3.9256,
roberta-large-num=30,45399.0,36.99938912645082,0.777835980269153,0.7946593820099811,0.938916802406311,,3.927,
roberta-large-num=30,46626.0,37.99938912645082,0.796015641542051,0.8126868862238383,0.8526225090026855,,3.9239,
roberta-large-num=30,47853.0,38.99938912645082,0.7989996243489318,0.8126713665838188,0.8549599647521973,,3.9304,
roberta-large-num=30,49080.0,39.99938912645082,0.7737590343065828,0.7926168558428041,0.9598376750946045,0.12319067284258381,3.9243,11757.7241
roberta-large-num=40,1634.0,1.0,0.6744963279997783,0.681105844958068,1.0726101398468018,,5.219,
roberta-large-num=40,3268.0,2.0,0.7093784960537136,0.7159514317440256,1.1026318073272705,,5.2118,
roberta-large-num=40,4902.0,3.0,0.7393418910100846,0.7481666107605399,0.9069564342498779,,5.2042,
roberta-large-num=40,6536.0,4.0,0.7815474355781543,0.7908011858241806,0.7733879685401917,,5.2312,
roberta-large-num=40,8170.0,5.0,0.8009169320535448,0.806975575837993,0.8119310736656189,,5.2105,
roberta-large-num=40,9804.0,6.0,0.8085032484148242,0.817853650098072,0.8022018671035767,,5.2885,
roberta-large-num=40,11438.0,7.0,0.7783921960668899,0.7857170499669668,0.970025897026062,,5.2068,
roberta-large-num=40,13072.0,8.0,0.7600405145445691,0.773106746195774,1.0172042846679688,,5.2564,
roberta-large-num=40,14706.0,9.0,0.8014917952203856,0.8133171323457739,0.750843346118927,,5.2075,
roberta-large-num=40,16340.0,10.0,0.7711203050030315,0.7816114128092193,0.9481201171875,,5.2449,
roberta-large-num=40,17974.0,11.0,0.8002999051951145,0.8076394366480325,0.8033397793769836,,5.3494,
roberta-large-num=40,19608.0,12.0,0.7989655998670901,0.808119430379021,0.7929855585098267,,5.2125,
roberta-large-num=40,21242.0,13.0,0.8104714653761975,0.8186946887645805,0.7876620292663574,,5.2625,
roberta-large-num=40,22876.0,14.0,0.811265759960152,0.8222374183150831,0.7981303930282593,,5.2055,
roberta-large-num=40,24510.0,15.0,0.7990101338060105,0.8117598320258901,0.8191078901290894,,5.212,
roberta-large-num=40,26144.0,16.0,0.7477765328967929,0.7624931315662693,0.9833032488822937,,5.2075,
roberta-large-num=40,27778.0,17.0,0.7957864709273244,0.8084299664085427,0.8238512873649597,,5.2085,
roberta-large-num=40,29412.0,18.0,0.7734688299791799,0.7796414721717286,0.9153714776039124,,5.2073,
roberta-large-num=40,31046.0,19.0,0.7811043749030948,0.7943276804926942,0.931530773639679,,5.2064,
roberta-large-num=40,32680.0,20.0,0.7719512714437136,0.7838087843293826,0.871942937374115,,5.2087,
roberta-large-num=40,34314.0,21.0,0.7853448633528438,0.7968588471792407,0.8848859071731567,,5.2196,
roberta-large-num=40,35948.0,22.0,0.7932310360643646,0.8086636972300505,0.8630568385124207,,5.254,
roberta-large-num=40,37582.0,23.0,0.7811338595579994,0.7942368247508104,0.874401867389679,,5.2028,
roberta-large-num=40,39216.0,24.0,0.7847985715810042,0.8001812902538217,0.8716843724250793,,5.2089,
roberta-large-num=40,40850.0,25.0,0.7697609547092801,0.7823238937903185,0.9404685497283936,,5.2029,
roberta-large-num=40,42484.0,26.0,0.7643332747281935,0.7741754615852465,1.0384547710418701,,5.2074,
roberta-large-num=40,44118.0,27.0,0.7835339454209126,0.7979771076852209,0.8942623138427734,,5.2053,
roberta-large-num=40,45752.0,28.0,0.776311032857979,0.7930020438364122,0.9566095471382141,,5.205,
roberta-large-num=40,47386.0,29.0,0.7525491802887518,0.767801497878749,1.045003056526184,,5.2054,
roberta-large-num=40,49020.0,30.0,0.7884109151173131,0.8034037696323374,0.8189466595649719,,5.2569,
roberta-large-num=40,50654.0,31.0,0.8107644798926225,0.8235678488070755,0.7780343294143677,,5.2033,
roberta-large-num=40,52288.0,32.0,0.7907577455180843,0.8057957607497829,0.8131228089332581,,5.203,
roberta-large-num=40,53922.0,33.0,0.7829570676981875,0.7917250125168397,0.880082368850708,,5.2015,
roberta-large-num=40,55556.0,34.0,0.7684368186750077,0.7788396569433774,0.937228262424469,,5.2037,
roberta-large-num=40,57190.0,35.0,0.7848668191464765,0.7981893432093654,0.8845210671424866,,5.2014,
roberta-large-num=40,58824.0,36.0,0.7966336072239185,0.8110716525165611,0.875123143196106,,5.1998,
roberta-large-num=40,60458.0,37.0,0.7895425010940715,0.8029269914649115,0.8742313385009766,,5.2012,
roberta-large-num=40,62092.0,38.0,0.7773210947005065,0.791685593647657,0.853126049041748,,5.2064,
roberta-large-num=40,63726.0,39.0,0.7756934260930882,0.7910949185735008,0.9182944297790527,,5.2638,
roberta-large-num=40,65360.0,40.0,0.7817871864188219,0.7984857390133996,0.8513596057891846,0.08974286777444977,5.2075,15471.4344
bert-base-cased-num=10,412.0,1.0,0.5930484497349713,0.6021406607796341,1.430349588394165,,0.9391,
bert-base-cased-num=10,824.0,2.0,0.6338887967785272,0.6424245659021817,1.363456130027771,,0.8834,
bert-base-cased-num=10,1236.0,3.0,0.6417821294630623,0.6645826356755763,1.437075138092041,,0.8832,
bert-base-cased-num=10,1648.0,4.0,0.6505772602425974,0.6446625327383,1.2819795608520508,,0.95,
bert-base-cased-num=10,2060.0,5.0,0.651228890623708,0.6427595352793397,1.2699729204177856,,0.8837,
bert-base-cased-num=10,2472.0,6.0,0.6416140746323676,0.6325000092149633,1.3316158056259155,,0.8851,
bert-base-cased-num=10,2884.0,7.0,0.6840143981676658,0.6789908677281529,1.2134830951690674,,0.935,
bert-base-cased-num=10,3296.0,8.0,0.6795172406521044,0.6817625600653557,1.267174482345581,,0.8862,
bert-base-cased-num=10,3708.0,9.0,0.631897113524152,0.631761394292342,1.504055142402649,,0.9396,
bert-base-cased-num=10,4120.0,10.0,0.6515722479342749,0.6484394017901388,1.28667414188385,,0.8838,
bert-base-cased-num=10,4532.0,11.0,0.6754660163765158,0.6759613830419412,1.4824328422546387,,0.8845,
bert-base-cased-num=10,4944.0,12.0,0.6777052849488108,0.6845489307685965,1.2806504964828491,,0.8825,
bert-base-cased-num=10,5356.0,13.0,0.707796885772374,0.7128938653736565,1.1653587818145752,,0.8882,
bert-base-cased-num=10,5768.0,14.0,0.7014724643795531,0.7054359034099522,1.226580023765564,,0.8804,
bert-base-cased-num=10,6180.0,15.0,0.7031943791886089,0.704524021733827,1.2199938297271729,,0.9293,
bert-base-cased-num=10,6592.0,16.0,0.695433099106902,0.6964603238905324,1.2307432889938354,,0.8794,
bert-base-cased-num=10,7004.0,17.0,0.6919303773652538,0.6950278861999558,1.2883615493774414,,0.8854,
bert-base-cased-num=10,7416.0,18.0,0.7107555062477102,0.7160916904154006,1.2209341526031494,,0.8862,
bert-base-cased-num=10,7828.0,19.0,0.6963555943217518,0.7001971747473426,1.1576740741729736,,0.8851,
bert-base-cased-num=10,8240.0,20.0,0.7160862411814023,0.7265195975895827,1.1605792045593262,,0.8807,
bert-base-cased-num=10,8652.0,21.0,0.7059564951463208,0.7163906628405943,1.2405633926391602,,0.8852,
bert-base-cased-num=10,9064.0,22.0,0.6885904153754085,0.6928778023389197,1.2901878356933594,,0.883,
bert-base-cased-num=10,9476.0,23.0,0.7138821110154339,0.7162909807501715,1.214923620223999,,0.8849,
bert-base-cased-num=10,9888.0,24.0,0.7014310053884818,0.7070651171227618,1.274253010749817,,0.8843,
bert-base-cased-num=10,10300.0,25.0,0.6733388251587968,0.6879299198151518,1.3351253271102905,,0.8839,
bert-base-cased-num=10,10712.0,26.0,0.6816008279620058,0.6876870928022744,1.2585735321044922,,0.8845,
bert-base-cased-num=10,11124.0,27.0,0.7023313689889112,0.707386885138651,1.250802755355835,,0.8803,
bert-base-cased-num=10,11536.0,28.0,0.6971651361653713,0.7061904860627768,1.1782317161560059,,0.8866,
bert-base-cased-num=10,11948.0,29.0,0.70890913839151,0.7169269626721844,1.1880607604980469,,0.8845,
bert-base-cased-num=10,12360.0,30.0,0.7494334574363846,0.7590757102175889,1.0631511211395264,,0.8847,
bert-base-cased-num=10,12772.0,31.0,0.697256549840565,0.7037425798172073,1.2069718837738037,,0.8841,
bert-base-cased-num=10,13184.0,32.0,0.7170777125505421,0.7202999947786008,1.1306307315826416,,0.882,
bert-base-cased-num=10,13596.0,33.0,0.6987905201952787,0.7052178628386433,1.26023530960083,,0.883,
bert-base-cased-num=10,14008.0,34.0,0.7301989786740969,0.735849257001637,1.120019793510437,,0.8867,
bert-base-cased-num=10,14420.0,35.0,0.7117120581194831,0.7195965460372826,1.1542749404907227,,0.8822,
bert-base-cased-num=10,14832.0,36.0,0.7118535432233899,0.7227062739351704,1.1697518825531006,,0.8824,
bert-base-cased-num=10,15244.0,37.0,0.7242938333932694,0.7288204374030899,1.158158302307129,,0.8839,
bert-base-cased-num=10,15656.0,38.0,0.7194318335794554,0.7264202042941212,1.1538372039794922,,0.8836,
bert-base-cased-num=10,16068.0,39.0,0.7189309948592566,0.7294661327570585,1.1513724327087402,,0.883,
bert-base-cased-num=10,16480.0,40.0,0.715771898608038,0.7254838558519948,1.1623096466064453,0.21738065434891043,0.8813,2026.5497
bert-base-cased-num=20,820.0,0.9993906154783668,0.6371493132963625,0.6512369350522079,1.3198121786117554,,1.7598,
bert-base-cased-num=20,1640.0,1.999390615478367,0.6585922092860724,0.6557462738380528,1.2887781858444214,,1.8134,
bert-base-cased-num=20,2460.0,2.999390615478367,0.6490758690891181,0.6436819295553735,1.2490426301956177,,1.7552,
bert-base-cased-num=20,3280.0,3.999390615478367,0.6138297362487826,0.6055043540888735,1.4837782382965088,,1.76,
bert-base-cased-num=20,4100.0,4.999390615478367,0.6335809058451306,0.6336266065958699,1.2971479892730713,,1.7626,
bert-base-cased-num=20,4920.0,5.999390615478367,0.6741758384192998,0.6749736171626147,1.2451918125152588,,1.7606,
bert-base-cased-num=20,5740.0,6.999390615478367,0.6592594090576565,0.6699867071742623,1.383831262588501,,1.7567,
bert-base-cased-num=20,6560.0,7.999390615478367,0.6806027305373776,0.6913685864286536,1.1937668323516846,,1.7643,
bert-base-cased-num=20,7380.0,8.999390615478367,0.6916094530125998,0.7044780620280879,1.1952263116836548,,1.7639,
bert-base-cased-num=20,8200.0,9.999390615478367,0.7269802801368219,0.7393196813131132,1.037643551826477,,1.7652,
bert-base-cased-num=20,9020.0,10.999390615478367,0.6960144901425218,0.7084618219613992,1.1525521278381348,,1.7607,
bert-base-cased-num=20,9840.0,11.999390615478367,0.6566543878525342,0.6801870226372072,1.277835726737976,,1.7624,
bert-base-cased-num=20,10660.0,12.999390615478367,0.6950696260067736,0.7173797773152742,1.2193208932876587,,1.7623,
bert-base-cased-num=20,11480.0,13.999390615478367,0.7182736728182881,0.7385434373112194,1.0794988870620728,,1.7651,
bert-base-cased-num=20,12300.0,14.999390615478367,0.7172594240369704,0.7350369785033668,1.153660774230957,,1.7576,
bert-base-cased-num=20,13120.0,15.999390615478367,0.7164836651831814,0.7405284622261834,1.0831937789916992,,1.7543,
bert-base-cased-num=20,13940.0,16.999390615478365,0.7115762405238493,0.7350429789357714,1.1527953147888184,,1.76,
bert-base-cased-num=20,14760.0,17.999390615478365,0.7147962457034399,0.7416026334708874,1.1377849578857422,,1.7662,
bert-base-cased-num=20,15580.0,18.999390615478365,0.7375746550447493,0.7580528699257946,1.0341612100601196,,1.7599,
bert-base-cased-num=20,16400.0,19.999390615478365,0.7283343003170477,0.7451135224814595,1.096775770187378,,1.7658,
bert-base-cased-num=20,17220.0,20.999390615478365,0.701511320626167,0.7368338704312263,1.1497682332992554,,1.7721,
bert-base-cased-num=20,18040.0,21.999390615478365,0.7207403422066126,0.7418691970829743,1.111993670463562,,1.7551,
bert-base-cased-num=20,18860.0,22.999390615478365,0.7078060227533891,0.7339405107509545,1.1588013172149658,,1.765,
bert-base-cased-num=20,19680.0,23.999390615478365,0.7325357237067138,0.7472498527170659,1.1781494617462158,,1.7615,
bert-base-cased-num=20,20500.0,24.999390615478365,0.7176352461961707,0.7442046035031435,1.1286466121673584,,1.7604,
bert-base-cased-num=20,21320.0,25.999390615478365,0.7128873596080707,0.7374566312912526,1.1399412155151367,,1.7575,
bert-base-cased-num=20,22140.0,26.999390615478365,0.7356693337178335,0.7637800117117021,1.0656388998031616,,1.7621,
bert-base-cased-num=20,22960.0,27.999390615478365,0.7437482870611357,0.7653815849928887,1.0272574424743652,,1.7623,
bert-base-cased-num=20,23780.0,28.999390615478365,0.735748900393225,0.7563916137657358,1.0633548498153687,,1.7664,
bert-base-cased-num=20,24600.0,29.999390615478365,0.7176658665936091,0.736731118914603,1.1255731582641602,,1.7635,
bert-base-cased-num=20,25420.0,30.999390615478365,0.7304713703333268,0.7471527064531742,1.0835191011428833,,1.7633,
bert-base-cased-num=20,26240.0,31.999390615478365,0.7218239122635415,0.7363207064040151,1.1665709018707275,,1.7668,
bert-base-cased-num=20,27060.0,32.99939061547837,0.7437283058492741,0.7669053938455928,1.0299147367477417,,1.7656,
bert-base-cased-num=20,27880.0,33.99939061547837,0.7450730345079466,0.7728260299766828,1.0050603151321411,,1.762,
bert-base-cased-num=20,28700.0,34.99939061547837,0.7218796745359143,0.7469776770623086,1.1435977220535278,,1.8121,
bert-base-cased-num=20,29520.0,35.99939061547837,0.7363339803780956,0.7610813978035095,1.0621107816696167,,1.7612,
bert-base-cased-num=20,30340.0,36.99939061547837,0.7393851743701751,0.7644330486054649,1.0478781461715698,,1.7668,
bert-base-cased-num=20,31160.0,37.99939061547837,0.7734919843941082,0.7879850396341549,0.9162383079528809,,1.8143,
bert-base-cased-num=20,31980.0,38.99939061547837,0.7431349298356791,0.7620295146095025,1.0377922058105469,,1.7645,
bert-base-cased-num=20,32800.0,39.99939061547837,0.7274694901413823,0.7451709121895067,1.1202529668807983,0.16596401848444126,1.7586,3955.448
bert-base-cased-num=30,1227.0,0.9993891264508247,0.6495875110795928,0.6667839360204417,1.170129656791687,,2.71,
bert-base-cased-num=30,2454.0,1.9993891264508248,0.6996546875267443,0.7116562928902707,1.0345286130905151,,2.6371,
bert-base-cased-num=30,3681.0,2.999389126450825,0.7472210409704312,0.7569142310096958,0.8997892737388611,,2.6824,
bert-base-cased-num=30,4908.0,3.999389126450825,0.7306221953834316,0.7432726438297645,1.0886578559875488,,2.6272,
bert-base-cased-num=30,6135.0,4.999389126450825,0.7451765063169555,0.7529408733313383,0.9258595705032349,,2.6351,
bert-base-cased-num=30,7362.0,5.999389126450825,0.7421446055022768,0.7486535680994492,0.9333488941192627,,2.6342,
bert-base-cased-num=30,8589.0,6.999389126450825,0.7563229827391763,0.76458114177935,0.9254613518714905,,2.6386,
bert-base-cased-num=30,9816.0,7.999389126450825,0.7451800503093534,0.7624673473150195,0.9130890965461731,,2.6399,
bert-base-cased-num=30,11043.0,8.999389126450824,0.7503701186107757,0.7637580206105343,0.9806440472602844,,2.6355,
bert-base-cased-num=30,12270.0,9.999389126450824,0.7554111623549831,0.7739698387291414,0.8897168040275574,,2.6352,
bert-base-cased-num=30,13497.0,10.999389126450824,0.765991595524215,0.7781180706836817,0.9002265930175781,,2.6343,
bert-base-cased-num=30,14724.0,11.999389126450824,0.7694630710746808,0.787913623582031,0.8522075414657593,,2.6363,
bert-base-cased-num=30,15951.0,12.999389126450824,0.7483790040606924,0.7654394128881177,0.9518204927444458,,2.654,
bert-base-cased-num=30,17178.0,13.999389126450824,0.7296911184300439,0.7516870699766611,1.022625207901001,,2.6344,
bert-base-cased-num=30,18405.0,14.999389126450824,0.7770901146404922,0.7916770981156003,0.8490828275680542,,2.6391,
bert-base-cased-num=30,19632.0,15.999389126450824,0.7501993410253307,0.7747942395029164,0.9577398896217346,,2.6374,
bert-base-cased-num=30,20859.0,16.999389126450826,0.7704435257653774,0.7879873755016293,0.8653078675270081,,2.6446,
bert-base-cased-num=30,22086.0,17.999389126450826,0.7638674748344789,0.779449732149639,0.914322555065155,,2.649,
bert-base-cased-num=30,23313.0,18.999389126450826,0.7594310267456993,0.7729014158577593,0.9642503261566162,,2.6513,
bert-base-cased-num=30,24540.0,19.999389126450826,0.7811451008078101,0.7966559629233567,0.8665795922279358,,2.658,
bert-base-cased-num=30,25767.0,20.999389126450826,0.7799015983968565,0.7922194142337697,0.8671779036521912,,2.6404,
bert-base-cased-num=30,26994.0,21.999389126450826,0.7859065962277565,0.80009590273422,0.8326756358146667,,2.6344,
bert-base-cased-num=30,28221.0,22.999389126450826,0.780907616998654,0.7959738199869933,0.8610093593597412,,2.6362,
bert-base-cased-num=30,29448.0,23.999389126450826,0.7947360189907958,0.8081007049206601,0.8569430112838745,,2.6423,
bert-base-cased-num=30,30675.0,24.999389126450826,0.747168665124027,0.7667342031314315,0.9877746105194092,,2.6918,
bert-base-cased-num=30,31902.0,25.999389126450826,0.7299745427992429,0.7507238267558134,1.0300580263137817,,2.6314,
bert-base-cased-num=30,33129.0,26.999389126450826,0.7784873367845966,0.7963564843202406,0.9055522084236145,,2.6464,
bert-base-cased-num=30,34356.0,27.999389126450826,0.7339243627385831,0.7558975262326767,1.059441089630127,,2.6554,
bert-base-cased-num=30,35583.0,28.999389126450826,0.7455992161500389,0.76565175026876,0.9824502468109131,,2.6367,
bert-base-cased-num=30,36810.0,29.999389126450826,0.7181039993919734,0.7364836409634186,1.1164828538894653,,2.6338,
bert-base-cased-num=30,38037.0,30.999389126450826,0.7588611419458349,0.7743601631272183,0.9784294962882996,,2.6317,
bert-base-cased-num=30,39264.0,31.999389126450826,0.7525729515913187,0.7641903880497316,1.0177456140518188,,2.6365,
bert-base-cased-num=30,40491.0,32.99938912645082,0.7543056930606618,0.7724938268726745,0.9761227369308472,,2.6484,
bert-base-cased-num=30,41718.0,33.99938912645082,0.7797968549211686,0.7955319553449293,0.8396351337432861,,2.6436,
bert-base-cased-num=30,42945.0,34.99938912645082,0.7349591650744483,0.7543148596336224,1.0560755729675293,,2.6718,
bert-base-cased-num=30,44172.0,35.99938912645082,0.7726635345551591,0.7877011454852965,0.9571995735168457,,2.6856,
bert-base-cased-num=30,45399.0,36.99938912645082,0.7793231995614716,0.7849207313238323,0.8816625475883484,,2.64,
bert-base-cased-num=30,46626.0,37.99938912645082,0.7697223838975107,0.7812093703248522,0.9478998780250549,,2.6325,
bert-base-cased-num=30,47853.0,38.99938912645082,0.7523394412736915,0.7671151464240332,0.9596608877182007,,2.6313,
bert-base-cased-num=30,49080.0,39.99938912645082,0.7679257780869932,0.7799697368336306,0.9573675990104675,0.11225182934320352,2.6324,5864.4017
bert-base-cased-num=40,1634.0,1.0,0.6858112050488461,0.6925308877475003,1.0693745613098145,,3.5013,
bert-base-cased-num=40,3268.0,2.0,0.6950029596789657,0.700985042166013,1.1467467546463013,,3.5071,
bert-base-cased-num=40,4902.0,3.0,0.7428278670657132,0.7509553250073234,0.9209471940994263,,3.4989,
bert-base-cased-num=40,6536.0,4.0,0.7186966082080268,0.7274764226244971,1.0071600675582886,,3.4982,
bert-base-cased-num=40,8170.0,5.0,0.7515352413330372,0.7644493130825406,0.902610719203949,,3.5569,
bert-base-cased-num=40,9804.0,6.0,0.75071032783504,0.7634493558112918,0.9994410276412964,,3.5027,
bert-base-cased-num=40,11438.0,7.0,0.7418618751785909,0.7546345774160559,0.9643993377685547,,3.4944,
bert-base-cased-num=40,13072.0,8.0,0.7280640436556111,0.7467455360897529,0.9871192574501038,,3.5613,
bert-base-cased-num=40,14706.0,9.0,0.7413004526906899,0.7542757363889027,0.9548153877258301,,3.5042,
bert-base-cased-num=40,16340.0,10.0,0.7607373041106927,0.7674907300992305,0.9186813831329346,,3.5733,
bert-base-cased-num=40,17974.0,11.0,0.759759827171709,0.7715425951865928,0.9170536398887634,,3.5487,
bert-base-cased-num=40,19608.0,12.0,0.7631959731892145,0.782424193123224,0.885047972202301,,3.5064,
bert-base-cased-num=40,21242.0,13.0,0.7575307213132518,0.7679149919696362,0.9342046976089478,,3.497,
bert-base-cased-num=40,22876.0,14.0,0.7534173305158214,0.7608272988808359,1.0095912218093872,,3.4926,
bert-base-cased-num=40,24510.0,15.0,0.748389677833774,0.7691539413835422,0.9548400044441223,,3.5542,
bert-base-cased-num=40,26144.0,16.0,0.7651798453054648,0.7792408575579844,0.9004741907119751,,3.5466,
bert-base-cased-num=40,27778.0,17.0,0.7474837847071809,0.756211291639515,0.9463497400283813,,3.503,
bert-base-cased-num=40,29412.0,18.0,0.7797072290519602,0.7942145027236107,0.832876980304718,,3.4959,
bert-base-cased-num=40,31046.0,19.0,0.7455280610845721,0.7564884812035391,0.962112545967102,,3.5601,
bert-base-cased-num=40,32680.0,20.0,0.7573871678895875,0.7698424399068458,0.9054455757141113,,3.5102,
bert-base-cased-num=40,34314.0,21.0,0.7792127001800245,0.787320256032149,0.8437605500221252,,3.501,
bert-base-cased-num=40,35948.0,22.0,0.7743374871150519,0.7844572441898301,0.8549309968948364,,3.5528,
bert-base-cased-num=40,37582.0,23.0,0.7495918559760482,0.7610569127962709,0.9853124618530273,,3.4911,
bert-base-cased-num=40,39216.0,24.0,0.7574773870463865,0.7631919212510155,0.9318941235542297,,3.493,
bert-base-cased-num=40,40850.0,25.0,0.7401665909103918,0.7547784781389975,1.0223828554153442,,3.6052,
bert-base-cased-num=40,42484.0,26.0,0.7446871767495896,0.7576488041410432,0.987799346446991,,3.4915,
bert-base-cased-num=40,44118.0,27.0,0.7445268059329619,0.7573513345814189,0.990459680557251,,3.5007,
bert-base-cased-num=40,45752.0,28.0,0.7707968622905449,0.783670780684045,0.8804342746734619,,3.4986,
bert-base-cased-num=40,47386.0,29.0,0.7676434912588593,0.7827107728444443,0.897770345211029,,3.5042,
bert-base-cased-num=40,49020.0,30.0,0.7400692039568558,0.7537367857655092,0.9881061911582947,,3.5682,
bert-base-cased-num=40,50654.0,31.0,0.7677322735844755,0.7796134320081943,0.8826096057891846,,3.5161,
bert-base-cased-num=40,52288.0,32.0,0.7592796043793154,0.7708479931517475,0.9016126394271851,,3.5469,
bert-base-cased-num=40,53922.0,33.0,0.7764781237881743,0.7846800755883788,0.8521369099617004,,3.5505,
bert-base-cased-num=40,55556.0,34.0,0.7515807415131761,0.7681902494471868,0.9338467121124268,,3.4957,
bert-base-cased-num=40,57190.0,35.0,0.7733742297264123,0.7857173661884452,0.8776318430900574,,3.5011,
bert-base-cased-num=40,58824.0,36.0,0.7779357352934435,0.795340458124706,0.866140604019165,,3.5007,
bert-base-cased-num=40,60458.0,37.0,0.7070798361193824,0.7331969190593233,1.1033885478973389,,3.5507,
bert-base-cased-num=40,62092.0,38.0,0.7883285991869056,0.800886361082771,0.841289222240448,,3.5418,
bert-base-cased-num=40,63726.0,39.0,0.7751893862032223,0.7837249650367757,0.8689015507698059,,3.4899,
bert-base-cased-num=40,65360.0,40.0,0.7669536818908282,0.7867596169514591,0.9223024249076843,0.07028141682705359,3.5473,7822.7172
deberta-v3-base-num=10,412.0,1.0,0.5656466359587025,0.588533691480686,1.511232614517212,,1.7174,
deberta-v3-base-num=10,824.0,2.0,0.6228833402782696,0.6287569508815167,1.3678785562515259,,1.7205,
deberta-v3-base-num=10,1236.0,3.0,0.6361832169068631,0.6586791823937111,1.5137630701065063,,1.6683,
deberta-v3-base-num=10,1648.0,4.0,0.668591972566019,0.6734167093254725,1.2792128324508667,,1.6644,
deberta-v3-base-num=10,2060.0,5.0,0.6548113527995922,0.6625212993441889,1.3216805458068848,,1.7208,
deberta-v3-base-num=10,2472.0,6.0,0.6491921965419568,0.6726797740765263,1.3231556415557861,,1.8346,
deberta-v3-base-num=10,2884.0,7.0,0.6810802168804702,0.6887308386369949,1.5303760766983032,,1.7209,
deberta-v3-base-num=10,3296.0,8.0,0.6894028444590415,0.704917765530688,1.4101569652557373,,1.7096,
deberta-v3-base-num=10,3708.0,9.0,0.7123163674141376,0.7178590780806288,1.2686530351638794,,1.7212,
deberta-v3-base-num=10,4120.0,10.0,0.6858605155320484,0.6999498405880072,1.211557149887085,,1.713,
deberta-v3-base-num=10,4532.0,11.0,0.6650371835825397,0.675556879000463,1.657861351966858,,1.664,
deberta-v3-base-num=10,4944.0,12.0,0.6634589226631606,0.6754873065237859,1.4915660619735718,,1.7164,
deberta-v3-base-num=10,5356.0,13.0,0.6821688291447698,0.6990095597162,1.5230134725570679,,1.7176,
deberta-v3-base-num=10,5768.0,14.0,0.6955469735192199,0.712847290421357,1.5795978307724,,1.7182,
deberta-v3-base-num=10,6180.0,15.0,0.7061960818183077,0.7261180286072308,1.2773900032043457,,1.7097,
deberta-v3-base-num=10,6592.0,16.0,0.6889084167749076,0.7014803253593839,1.5869077444076538,,1.7131,
deberta-v3-base-num=10,7004.0,17.0,0.6772508949197371,0.6940351566243679,1.414568305015564,,1.8354,
deberta-v3-base-num=10,7416.0,18.0,0.6860133120728873,0.6991165978264895,1.543078064918518,,1.7127,
deberta-v3-base-num=10,7828.0,19.0,0.6649244816747784,0.6870674891718919,1.435625672340393,,1.7089,
deberta-v3-base-num=10,8240.0,20.0,0.6880974056029597,0.7065368473464383,1.3888626098632812,,1.7134,
deberta-v3-base-num=10,8652.0,21.0,0.6715198802495533,0.6924158204006471,1.3985058069229126,,1.7117,
deberta-v3-base-num=10,9064.0,22.0,0.6833907026845265,0.7134126248499091,1.396284580230713,,1.7116,
